"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.947277251E2,-5.714130998E-1,1.381760836E0,-2.127199918E-1
1.947476141E2,1.021940231E0,9.826924205E-1,-2.824021280E-1
1.947675031E2,-2.169461489E0,1.683683634E0,7.117374539E-1
1.947873931E2,-3.345488548E0,1.731263876E0,1.548141003E0
1.948072821E2,-2.446517706E0,1.351163268E0,2.479018450E0
1.948271711E2,-1.745972037E0,3.750277996E0,3.201068401E0
1.948470611E2,-1.605631471E0,5.893077850E0,3.078734636E0
1.948669501E2,-1.675121546E0,5.741756439E0,2.093164206E0
1.948868391E2,-2.484443426E0,2.514365911E0,4.603777528E-1
1.949067291E2,-2.770142078E0,-6.549084187E-1,-8.139230609E-1
1.949266181E2,-1.077760577E0,-9.702877402E-1,-1.087647200E0
1.949465071E2,1.095396996E0,4.221644998E-2,-1.184694052E0
1.949663972E2,2.409864664E-1,1.958333254E0,-2.145807743E-1
1.949862863E2,-1.515157700E0,1.741632700E0,9.086483717E-1
1.950061753E2,-1.493379831E0,6.349833608E-1,1.096317053E0
1.950260653E2,-4.108688235E-1,1.452675819E0,1.032937646E0
1.950459543E2,9.083429575E-1,3.321446419E0,1.005443931E0
1.950658433E2,6.761654019E-1,3.402635813E0,9.333022833E-1
1.950857333E2,4.368754029E-1,1.459781766E0,3.362019062E-1
1.951056223E2,1.022213817E0,1.273231864E0,-3.628434241E-1
1.951255113E2,8.946945667E-1,1.541062713E0,-8.202097416E-1
1.951454013E2,7.483212352E-1,3.336739726E-3,-9.946099520E-1
1.951652903E2,-3.024064302E-1,-1.174717307E0,-7.296862602E-1
1.951851792E2,-2.220719099E0,1.632740498E0,1.950838208E0
1.952050693E2,1.789061189E0,-2.807948589E-1,3.141491652E0
1.952249583E2,3.148231030E0,-3.950365305E0,2.833858967E0
1.952448472E2,1.773687005E0,-2.889689684E0,5.168092847E-1
1.952647373E2,-2.461708337E-1,-2.017997652E-1,-1.169438124E0
1.952846262E2,-2.541804314E0,1.648622036E0,-3.036536694E0
1.953045152E2,1.592577398E-1,1.538377643E0,-3.554996967E0
1.953244053E2,1.786276460E0,1.969154477E-1,-1.994821429E0
1.953442942E2,1.378358722E0,-2.369830132E0,-7.784528136E-1
1.953641832E2,1.025197983E0,-3.381042957E0,-2.299346030E-1
1.953840732E2,6.126556396E-1,-3.451566696E0,-4.616934657E-1
1.954039622E2,2.361072041E-2,-3.525953054E0,-6.410717964E-1
1.954238513E2,-6.824198365E-1,-2.890922070E0,-3.792603612E-1
1.954437412E2,-8.217090964E-1,-1.657233477E0,2.724896967E-1
1.954636303E2,-3.089110851E-1,-4.545770586E-1,7.425185442E-1
1.954835193E2,5.235934258E-1,6.177481413E-1,7.032012939E-1
1.955034092E2,1.360571861E0,1.250751972E0,2.902257144E-1
1.955232983E2,1.936459541E0,1.166053176E0,-2.205064297E-1
1.955431873E2,2.410446644E0,3.026510477E-1,-3.710337281E-1
1.955630773E2,2.924166918E0,-9.986822605E-1,-3.969145566E-2
1.955829663E2,3.064135551E0,-2.213795900E0,-3.101987839E-1
1.956028553E2,2.843129158E0,-2.817347527E0,-8.368988037E-1
1.956227453E2,2.650126934E0,-3.581920385E0,-7.653197050E-1
1.956426343E2,2.290634155E0,-5.207516670E0,-4.069303274E-1
1.956625233E2,-1.161479592E0,-4.459340096E0,-2.332117110E-1
1.956824133E2,-2.972880125E0,-1.462757587E0,1.025725529E-1
1.957023023E2,-8.925002813E-1,-5.654716492E-1,4.725584760E-2
1.957221912E2,-7.460434437E-1,1.124598145E0,2.477562129E-1
1.957420813E2,-3.161852837E0,1.961670280E0,1.497493863E0
1.957619702E2,-3.000684738E0,9.311228395E-1,2.203819990E0
1.957818592E2,-1.693368673E0,2.692680836E0,3.191591740E0
1.958017493E2,-1.417565107E0,5.730209827E0,3.302407265E0
1.958216382E2,-1.533757806E0,6.807494164E0,2.367914677E0
1.958415272E2,-2.211086988E0,3.968092442E0,6.226968169E-1
1.958614172E2,-2.305236340E0,3.318326175E-1,-1.168069720E0
1.958813062E2,-7.893484235E-1,-4.035960436E-1,-1.788471103E0
1.959011953E2,5.525800586E-1,-5.215812922E-1,-1.701807618E0
1.959210852E2,-4.360473454E-1,1.392419338E0,-5.604585409E-1
1.959409742E2,-1.878223419E0,1.730147600E0,8.072118759E-1
1.959608633E2,-1.875748038E0,7.740839124E-1,1.204236150E0
1.959807533E2,-9.129731655E-1,1.010549545E0,1.196187973E0
1.960006423E2,3.693267405E-1,2.718245029E0,1.099270463E0
1.960205313E2,5.776069164E-1,3.179931641E0,9.112420082E-1
1.960404213E2,4.186224937E-1,1.731039166E0,3.103064299E-1
1.960603103E2,4.983121455E-1,1.656134486E0,-3.430772722E-1
1.960801993E2,4.310411811E-1,2.058725834E0,-7.379048467E-1
1.961000893E2,5.985170007E-1,2.306211144E-1,-7.460385561E-1
1.961199783E2,-1.174989343E0,-2.643197298E0,1.388811469E-1
1.961398673E2,-2.987176776E-1,7.506736517E-1,2.286762476E0
1.961597573E2,2.623636246E0,1.165409312E-1,3.172533751E0
1.961796463E2,1.905658960E0,-2.841586113E0,1.924672961E0
1.961995353E2,1.992573291E-1,-2.178357244E-1,1.942422092E-1
1.962194253E2,1.619341969E-1,-8.330440521E-1,-1.396288157E0
1.962393143E2,-1.260027170E0,1.203516126E0,-4.042366505E0
1.962592033E2,1.408756614E0,1.216351271E0,-3.827716589E0
1.962790933E2,1.031424999E0,-8.253402710E-1,-1.878824830E0
1.962989823E2,8.008753061E-1,-3.387219191E0,-5.419030786E-1
1.963188713E2,9.083256721E-1,-4.497714043E0,-1.876378357E-1
1.963387613E2,8.851031661E-1,-4.398384094E0,-2.525659502E-1
1.963586503E2,4.565687776E-1,-3.632567406E0,-2.014559358E-1
1.963785393E2,-9.991055727E-2,-2.337612391E0,2.394566238E-1
1.963984293E2,-2.349661440E-1,-9.235377908E-1,7.280203104E-1
1.964183183E2,9.879235923E-2,2.325243503E-1,9.116630554E-1
1.964382073E2,5.323485732E-1,1.002473235E0,6.112182736E-1
1.964580973E2,1.063641548E0,1.572045326E0,1.276846975E-1
1.964779863E2,1.682570934E0,1.033563375E0,-4.682325572E-2
1.964978753E2,2.336866379E0,-1.170153841E-1,-6.594108939E-1
1.965177653E2,2.870547056E0,-1.347022533E0,-1.113422155E0
1.965376543E2,3.137855291E0,-2.417280912E0,-6.947007179E-1
1.965575433E2,3.133463860E0,-3.242031097E0,-4.813640118E-1
1.965774333E2,2.881522179E0,-5.770819187E0,-3.857152164E-1
1.965973223E2,-1.322368979E-1,-6.988989353E0,-5.943793058E-1
1.966172113E2,-2.928477764E0,-1.370047808E0,-3.806090057E-1
1.966371013E2,-7.798894048E-1,8.206413984E-1,-5.515151098E-2
1.966569903E2,-7.528749704E-1,9.714896679E-1,2.854759693E-1
1.966768793E2,-2.894747019E0,1.932857275E0,1.413963079E0
1.966967693E2,-2.822944164E0,1.420925021E0,2.415750742E0
1.967166583E2,-1.830523968E0,2.715271473E0,3.212555885E0
1.967365473E2,-1.607828975E0,5.116272449E0,3.103861809E0
1.967564373E2,-1.767313838E0,5.749285221E0,2.389844894E0
1.967763263E2,-2.225607634E0,3.526870966E0,1.112986684E0
1.967962153E2,-2.568678141E0,-6.770315766E-1,-1.865139455E-1
1.968161053E2,-1.665211201E0,-1.696480632E0,-8.078037500E-1
1.968359943E2,-1.415595971E-2,-7.001906037E-1,-9.952735901E-1
1.968558833E2,-5.304682851E-1,8.783335686E-1,-4.475423396E-1
1.968757733E2,-1.334543943E0,1.196782708E0,4.580807686E-1
1.968956623E2,-1.295201659E0,1.232373714E0,1.004388809E0
1.969155513E2,-3.107167482E-1,2.496964931E0,1.094471931E0
1.969354413E2,9.142778516E-1,4.008885860E0,1.077315688E0
1.969553302E2,6.220207810E-1,2.443439484E0,9.471171498E-1
1.969752193E2,8.765940666E-1,1.220351696E0,2.900798917E-1
1.969951092E2,1.214865565E0,2.395685911E0,-4.117590487E-1
1.970149983E2,1.034473777E0,1.810104370E0,-8.469935060E-1
1.970348873E2,4.282295704E-1,-1.199697256E-1,-1.076490879E0
1.970547772E2,-3.119974852E0,3.124854267E-1,3.344808519E-1
1.970746663E2,3.714702725E-1,4.042606056E-1,1.753304958E0
1.970945553E2,2.777964354E0,-2.603755713E0,2.850864649E0
1.971144453E2,2.107013464E0,-3.429507971E0,1.523571491E0
1.971343343E2,4.589895532E-2,2.704642713E-1,3.916093707E-2
1.971542233E2,-1.278230190E0,1.045772061E-1,-1.804019332E0
1.971741133E2,-7.289488912E-1,6.029442549E-1,-3.446500540E0
1.971940023E2,1.460102916E0,4.521014392E-1,-2.389364958E0
1.972138913E2,1.134483814E0,-1.417104006E0,-1.220953107E0
1.972337813E2,1.128989577E0,-3.391071320E0,-5.466153622E-1
1.972536703E2,1.018770218E0,-3.543930769E0,-4.171108305E-1
1.972735603E2,6.122950912E-1,-3.147465706E0,-4.407828450E-1
1.972934493E2,-7.418467663E-3,-2.339579105E0,-2.931754291E-1
1.973133382E2,-3.805670738E-1,-1.142615914E0,1.013722271E-1
1.973332283E2,-2.378741950E-1,5.442083627E-2,4.271841049E-1
1.973531173E2,1.863906980E-1,7.503455877E-1,4.174300730E-1
1.973730062E2,9.069403410E-1,8.902819157E-1,1.687853783E-1
1.973928963E2,1.847244859E0,8.511228114E-2,2.564158291E-2
1.974127852E2,2.659956694E0,-1.226877451E0,-2.211286686E-3
1.974326742E2,2.909444809E0,-1.794977427E0,-4.383114576E-1
1.974525643E2,2.718719959E0,-1.683363318E0,-1.163834453E0
1.974724532E2,2.406212807E0,-1.475684762E0,-1.164377689E0
1.974923422E2,2.210038662E0,-1.656234741E0,-8.343277574E-1
1.975122322E2,2.149917841E0,-4.100824833E0,-4.371514916E-1
1.975321212E2,1.118072748E0,-4.881435394E0,-3.769415319E-1
1.975520103E2,-1.904064417E0,-1.821873188E0,-4.401984215E-1
1.975719002E2,-2.144262552E0,-8.563489914E-1,4.011727870E-2
1.975917893E2,-1.253943324E0,-3.884094954E-1,2.890993357E-1
1.976116783E2,-2.375565767E0,2.128967524E0,1.161027789E0
1.976315682E2,-2.666296482E0,1.457986355E0,2.329966068E0
1.976514573E2,-1.726414919E0,2.139105082E0,3.185949564E0
1.976713463E2,-1.506732702E0,4.645035267E0,3.082021713E0
1.976912363E2,-1.682649016E0,5.701323032E0,2.446717501E0
1.977111253E2,-2.232879400E0,3.803781033E0,1.160683513E0
1.977310143E2,-2.543267488E0,-3.638130799E-2,-3.658839762E-1
1.977509043E2,-1.000885725E0,-9.361017346E-1,-1.077687144E0
1.977707933E2,1.566189080E-1,7.808588147E-1,-9.850666523E-1
1.977906823E2,-1.417607069E0,2.594249487E0,9.300928563E-2
1.978105723E2,-2.115298748E0,9.478545785E-1,7.267598510E-1
1.978304613E2,-1.444278479E0,2.964376211E-1,8.657969236E-1
1.978503502E2,-3.040921390E-1,1.623807430E0,1.004599333E0
1.978702403E2,7.920025587E-1,3.330381870E0,1.239946604E0
1.978901293E2,3.275101781E-1,2.577033520E0,1.184162021E0
1.979100182E2,4.610612094E-1,1.083184481E0,3.845373094E-1
1.979299083E2,1.116592765E0,1.393505335E0,-4.272522330E-1
1.979497972E2,1.035122752E0,1.747651577E0,-9.828519821E-1
1.979696861E2,8.509137630E-1,3.805055320E-1,-1.082580686E0
1.979895761E2,-1.443929315E0,-5.338581800E-1,-6.737781763E-1
1.980094651E2,-1.031240702E0,1.354243875E0,1.318569064E0
1.980293541E2,2.355878592E0,-7.405495644E-1,2.617467880E0
1.980492441E2,2.591590405E0,-4.568187237E0,1.663535714E0
1.980691331E2,5.778254867E-1,-1.719057441E0,3.736882657E-2
1.980890221E2,-6.424936652E-1,4.177122116E-1,-1.108780384E0
1.981089121E2,-2.503680706E0,2.790683985E0,-2.958566189E0
1.981288011E2,1.399977922E0,-2.418501824E-1,-2.252410173E0
1.981486901E2,1.413581014E0,-2.394984245E0,-1.261173010E0
1.981685801E2,1.241191268E0,-4.668498039E0,-7.439466119E-1
1.981884691E2,8.886119127E-1,-4.762932301E0,-7.043673396E-1
1.982083581E2,4.604842961E-1,-4.019567013E0,-7.554154396E-1
1.982282481E2,-1.204650104E-1,-2.845248222E0,-6.575798988E-1
1.982481371E2,-6.857460737E-1,-8.892716169E-1,-2.893841267E-1
1.982680261E2,-5.739878416E-1,9.583619237E-1,2.676846981E-1
1.982879161E2,-1.332052648E-1,1.997909427E0,4.319844842E-1
1.983078051E2,6.539682746E-1,2.045070887E0,2.024257183E-1
1.983276941E2,1.649885297E0,1.505581260E0,-1.472234493E-3
1.983475841E2,3.025490999E0,-6.157633662E-2,1.481173187E-2
1.983674731E2,3.886184216E0,-1.699500322E0,-4.241744280E-1
1.983873621E2,3.983185291E0,-1.899328709E0,-1.029344797E0
1.984072521E2,3.659829855E0,-1.618377447E0,-1.067006826E0
1.984271411E2,3.204955578E0,-1.572081089E0,-8.485001922E-1
1.984470301E2,2.237102509E0,-5.770697594E0,-5.213872194E-1
1.984669201E2,-1.030947328E0,-5.215360641E0,-5.420582891E-1
1.984868091E2,-2.200854540E0,-7.525536418E-1,5.609901156E-3
1.985066981E2,-1.005699158E0,-8.351415992E-1,1.989262849E-1
1.985265881E2,-1.411103368E0,9.747666121E-2,1.639171392E-1
1.985464771E2,-2.930501461E0,1.935794592E0,1.088172197E0
1.985663661E2,-2.927340508E0,1.196274757E0,1.996337414E0
1.985862561E2,-1.823639750E0,2.325635433E0,2.974518299E0
1.986061451E2,-1.524899244E0,4.791365147E0,3.167333126E0
1.986260341E2,-1.749928117E0,5.890388966E0,2.486443281E0
1.986459241E2,-2.486587048E0,3.560700893E0,1.192503214E0
1.986658131E2,-2.895500660E0,-8.626825809E-1,4.937869962E-4
1.986857031E2,-1.836311460E0,-2.506660938E0,-2.873786390E-1
1.987055921E2,3.204696476E-1,-7.438712120E-1,-3.229009509E-1
1.987254811E2,-1.473490596E-1,2.574628115E0,1.870251447E-1
1.987453711E2,-1.496570110E0,1.913495779E0,8.100033998E-1
1.987652601E2,-1.612214327E0,4.694701731E-1,8.454620242E-1
1.987851491E2,-6.262062788E-1,1.133051753E0,7.406724095E-1
1.988050391E2,6.882486343E-1,2.709812164E0,7.478640676E-1
1.988249281E2,9.107862711E-1,3.149700880E0,9.082149863E-1
1.988448171E2,4.322865009E-1,1.343384266E0,6.644161344E-1
1.988647071E2,1.036531687E0,1.537959814E0,3.713516286E-3
1.988845961E2,1.147529840E0,2.276973724E0,-7.089886069E-1
1.989044851E2,1.044817448E0,7.501938343E-1,-1.026349068E0
1.989243751E2,-2.385275662E-1,-3.076319098E-1,-8.942212462E-1
1.989442641E2,-1.729979157E0,1.684171081E0,1.233786106E0
1.989641537E2,1.956223845E0,-1.067406654E0,2.639063835E0
1.989840437E2,2.973752022E0,-4.734428883E0,1.948649049E0
1.990039327E2,6.995110512E-1,-1.150136828E0,1.916859150E-1
1.990238217E2,-1.259643555E0,1.168669701E0,-1.266030073E0
1.990437117E2,-1.827312589E0,2.520423651E0,-3.384400606E0
1.990636007E2,1.590049744E0,-5.697937682E-2,-2.627486229E0
1.990834897E2,1.330834270E0,-2.384134769E0,-1.647097111E0
1.991033797E2,8.049101233E-1,-4.717701435E0,-8.763130903E-1
1.991232687E2,5.105497837E-1,-5.005479813E0,-5.678814650E-1
1.991431577E2,2.974668741E-1,-4.488034725E0,-7.151619792E-1
1.991630477E2,-1.815204918E-1,-3.283632755E0,-7.837927938E-1
1.991829367E2,-5.946596265E-1,-1.124307513E0,-4.318613112E-1
1.992028257E2,-3.374484479E-1,1.021689534E0,1.104255319E-1
1.992227157E2,2.581464052E-1,2.459632158E0,3.925475478E-1
1.992426047E2,9.362324476E-1,3.102366447E0,3.329918981E-1
1.992624937E2,1.838101029E0,2.636403322E0,2.240446508E-1
1.992823837E2,2.891359806E0,1.200121284E0,2.627571225E-1
1.993022727E2,3.670244694E0,-1.147060156E0,-3.144558668E-1
1.993221617E2,3.819800854E0,-2.613904715E0,-8.317948580E-1
1.993420517E2,3.620098352E0,-3.165675879E0,-7.735232711E-1
1.993619407E2,3.126059294E0,-4.145762444E0,-6.633398533E-1
1.993818297E2,7.994250059E-1,-7.466360092E0,-5.657081604E-1
1.994017197E2,-2.222638607E0,-3.828138590E0,4.325415567E-2
1.994216087E2,-1.992073655E0,-2.546809316E-1,1.782523990E-1
1.994414977E2,-1.998954713E-1,-1.674428284E-1,-3.891179264E-1
1.994613877E2,-1.095921755E0,1.965879321E0,2.153578997E-1
1.994812767E2,-2.067877293E0,3.006882906E0,1.192208052E0
1.995011657E2,-2.302681684E0,1.754587650E0,2.371011734E0
1.995210557E2,-1.840458035E0,2.243742228E0,3.229627371E0
1.995409447E2,-1.888525963E0,4.621740818E0,3.161697388E0
1.995608347E2,-2.358735085E0,5.647931576E0,2.325507641E0
1.995807237E2,-3.164225578E0,2.685013771E0,9.217135310E-1
1.996006127E2,-2.878952742E0,-1.940663695E0,-2.179602534E-1
1.996205017E2,-6.844650507E-1,-2.221120834E0,-9.010685682E-1
1.996403917E2,1.472836137E0,3.926118314E-1,-1.306748152E0
1.996602807E2,1.444891840E-1,3.537661791E0,-2.026088238E-1
1.996801707E2,-2.115732193E0,3.028522015E0,1.127890706E0
1.997000597E2,-2.371350765E0,9.476543665E-1,1.165771246E0
1.997199487E2,-1.118756413E0,8.272194266E-1,8.756881356E-1
1.997398387E2,4.222181141E-1,2.085891962E0,8.536111116E-1
1.997597277E2,7.696937919E-1,2.842746735E0,1.027823687E0
1.997796167E2,5.222296119E-1,2.302545786E0,5.982255340E-1
1.997995067E2,6.599127650E-1,2.150826693E0,-2.961008847E-1
1.998193957E2,6.780243516E-1,1.548588514E0,-9.899069667E-1
1.998392847E2,6.420345902E-1,-1.807497293E-1,-1.174909592E0
1.998591747E2,-1.405021787E0,-9.170350432E-1,-3.951635659E-1
1.998790637E2,-1.454734504E-1,9.769610763E-1,1.885707378E0
1.998989527E2,3.724158764E0,-3.053878307E0,2.552678108E0
1.999188427E2,2.320613384E0,-2.610287905E0,5.605432391E-1
1.999387317E2,2.339988798E-1,1.151358485E0,-6.380673647E-1
1.999586205E2,-2.628773212E0,1.109024644E0,-1.969506621E0
1.999785105E2,-1.943866163E-1,-1.747138381E0,-2.272056103E0
1.999983995E2,1.336909771E0,-5.492042303E-1,-1.253150821E0
2.000182885E2,1.224017739E0,-1.763246775E0,-8.454212546E-1
2.000381785E2,1.033736825E0,-3.688680887E0,-8.585663438E-1
2.000580675E2,6.086307168E-1,-4.315419197E0,-9.712663889E-1
2.000779565E2,7.218153775E-2,-4.171080112E0,-9.829400778E-1
2.000978465E2,-8.419545293E-1,-2.777287006E0,-7.395502329E-1
2.001177355E2,-1.242872357E0,-3.686226010E-1,-2.312080115E-1
2.001376245E2,-6.192433834E-1,2.120116234E0,3.183616698E-1
2.001575145E2,3.354732394E-1,3.339222431E0,4.981667697E-1
2.001774035E2,1.366549492E0,2.904639721E0,3.121766150E-1
2.001972925E2,2.237474442E0,1.538331151E0,1.079620793E-1
2.002171825E2,3.180589676E0,-1.041487217E0,6.429111212E-2
2.002370715E2,3.733375072E0,-2.965744734E0,-3.452894092E-1
2.002569615E2,3.646742105E0,-3.622548342E0,-9.603732228E-1
2.002768505E2,3.148069143E0,-3.284963846E0,-1.139928937E0
2.002967395E2,2.509007215E0,-2.636297464E0,-8.322263360E-1
2.003166295E2,9.612309933E-1,-5.584553719E0,-4.982110262E-1
2.003365185E2,-1.845721722E0,-3.979096174E0,-1.261608303E-1
2.003564075E2,-2.116318226E0,-9.288321733E-1,-4.775202647E-2
2.003762975E2,-6.605522633E-1,2.795214355E-1,-5.573710799E-2
2.003961865E2,-1.354383349E0,2.562779427E0,9.677138925E-1
2.004160755E2,-2.495244265E0,2.164903879E0,2.136894464E0
2.004359655E2,-2.263611794E0,9.910546541E-1,2.896750212E0
2.004558545E2,-1.541675925E0,3.539569139E0,3.057226658E0
2.004757435E2,-1.487483740E0,5.960052013E0,2.605034590E0
2.004956335E2,-1.919758081E0,5.836798668E0,1.517350554E0
2.005155225E2,-2.841035366E0,1.743529916E0,-2.077059075E-2
2.005354115E2,-2.229892015E0,-1.109415889E0,-1.282130003E0
2.005553015E2,-3.208505511E-1,-1.113045812E0,-1.732200384E0
2.005751905E2,-3.520486876E-3,8.260594606E-1,-1.193608165E0
2.005950795E2,-1.337738037E0,1.811693907E0,3.522903621E-1
2.006149695E2,-1.934007645E0,8.270130157E-1,1.316100359E0
2.006348585E2,-1.212366700E0,1.169238687E0,1.558681250E0
2.006547475E2,3.344546258E-1,2.818958282E0,1.583838105E0
2.006746375E2,5.589359999E-1,3.120561123E0,1.502281666E0
2.006945265E2,3.083729744E-1,1.166084409E0,7.351802588E-1
2.007144155E2,1.126188874E0,1.832654357E0,-8.083635569E-2
2.007343055E2,1.288988829E0,2.578282356E0,-6.043527722E-1
2.007541945E2,9.752694368E-1,1.321701765E0,-1.007310748E0
2.007740835E2,-4.297477603E-1,-2.689979672E-1,-1.291596055E0
2.007939735E2,-2.424921036E0,-1.283275485E0,6.450976729E-1
2.008138625E2,1.679583311E0,4.576883018E-1,2.299501181E0
2.008337525E2,3.768742561E0,-3.339519739E0,2.328887224E0
2.008536415E2,9.693529606E-1,-2.502022505E0,5.475034714E-1
2.008735305E2,-1.208366632E0,9.179102778E-1,-7.132121921E-1
2.008934205E2,-2.278398991E0,2.584197521E0,-2.756299019E0
2.009133095E2,1.352189541E0,-1.379691958E-1,-2.317071199E0
2.009331985E2,1.676456928E0,-2.065903425E0,-1.364659309E0
2.009530885E2,1.248425364E0,-4.092572689E0,-7.107657790E-1
2.009729772E2,6.069049239E-1,-4.478137493E0,-6.271319985E-1
2.009928662E2,9.166902304E-2,-4.059753895E0,-8.490049243E-1
2.010127562E2,-3.408336341E-1,-3.323790312E0,-1.002733111E0
2.010326452E2,-7.090936303E-1,-2.123611450E0,-7.434706092E-1
2.010525342E2,-6.058077812E-1,-7.335574627E-1,-1.492044628E-1
2.010724242E2,-1.218205616E-1,4.175870717E-1,3.145284951E-1
2.010923132E2,5.941237211E-1,1.553043365E0,6.246342659E-1
2.011122022E2,1.540073156E0,2.325119972E0,5.957552195E-1
2.011320922E2,2.164962053E0,1.590302110E0,4.162779152E-1
2.011519812E2,2.832213640E0,5.455205590E-2,8.732078224E-2
2.011718702E2,3.341915607E0,-1.253162265E0,-7.587814927E-1
2.011917602E2,3.555675030E0,-2.286594629E0,-1.028158426E0
2.012116492E2,3.633126974E0,-3.675343513E0,-7.743321657E-1
2.012315382E2,3.249798059E0,-7.591079235E0,-5.061468482E-1
2.012514282E2,-1.860824704E0,-6.227788925E0,-1.688055247E-1
2.012713172E2,-3.384036303E0,-6.480920315E-1,1.873626709E-1
2.012912062E2,-5.682265759E-1,-2.104777247E-1,-2.516652346E-1
2.013110962E2,-6.437560320E-1,1.602291822E0,2.356443852E-1
2.013309852E2,-2.418254852E0,3.228769779E0,1.372088671E0
2.013508752E2,-2.447429180E0,1.954488516E0,2.341853619E0
2.013707642E2,-1.619472504E0,2.617142677E0,3.133712530E0
2.013906532E2,-1.420281768E0,5.338787556E0,3.022310019E0
2.014105432E2,-1.588479400E0,6.485394478E0,2.097227335E0
2.014304322E2,-2.496818542E0,4.097158909E0,5.339260101E-1
2.014503212E2,-2.630867958E0,4.321268499E-1,-8.408442736E-1
2.014702112E2,-1.176527381E0,-1.425054908E0,-1.592455745E0
2.014901002E2,7.430754304E-1,-5.654393435E-1,-1.970193028E0
2.015099892E2,8.431556225E-1,1.212459445E0,-1.309681296E0
2.015298792E2,-1.436953306E0,2.813493013E0,2.005429268E-1
2.015497682E2,-2.344961643E0,1.640334964E0,8.263539672E-1
2.015696572E2,-1.916082740E0,9.816074967E-1,8.286715150E-1
2.015895472E2,-4.400593340E-1,2.181077719E0,7.423239350E-1
2.016094362E2,6.645578146E-1,3.342990160E0,9.127454162E-1
2.016293252E2,5.465868115E-1,1.660027862E0,8.509348631E-1
2.016492152E2,7.511644363E-1,1.118633866E0,2.013877481E-1
2.016691042E2,7.271316051E-1,1.944415569E0,-4.317097962E-1
2.016889932E2,7.283776402E-1,5.774782300E-1,-6.289379001E-1
2.017088832E2,-5.353754759E-1,-2.186882257E0,-1.287625879E-1
2.017287722E2,-1.623955607E0,5.046980381E-1,2.126219749E0
2.017486622E2,1.527223587E0,3.849339783E-1,3.272927999E0
2.017685512E2,2.948597908E0,-3.642564297E0,2.619103670E0
2.017884402E2,1.200294137E0,-1.925108433E0,5.351530313E-1
2.018083302E2,-1.489416510E-1,-6.919904947E-1,-1.281747341E0
2.018282192E2,-2.608058214E0,3.543104887E0,-3.787144423E0
2.018481082E2,1.175723314E0,1.587788343E0,-3.316298008E0
2.018679982E2,1.254814267E0,-8.350418210E-1,-1.932801127E0
2.018878872E2,1.069336295E0,-3.658533096E0,-8.135858774E-1
2.019077762E2,1.089255452E0,-4.622323036E0,-4.019609988E-1
2.019276662E2,9.161840677E-1,-4.652570724E0,-6.073150039E-1
2.019475552E2,2.964828610E-1,-4.454721928E0,-7.732515931E-1
2.019674441E2,-6.443907619E-1,-3.362039328E0,-5.771368146E-1
2.019873341E2,-9.949919581E-1,-1.211738110E0,-9.287770372E-4
2.020072231E2,-3.906906545E-1,1.092789650E0,5.929650664E-1
2.020271131E2,6.115764380E-1,2.512801647E0,8.991409540E-1
2.020470021E2,1.714953423E0,2.955699921E0,8.517650962E-1
2.020668911E2,2.487594366E0,2.418810606E0,5.393181443E-1
2.020867811E2,3.075738668E0,6.782077551E-1,2.074289322E-1
2.021066701E2,3.538448572E0,-1.580636024E0,2.423497848E-3
2.021265591E2,3.813469887E0,-3.167011023E0,-4.088406563E-1
2.021464491E2,3.670066595E0,-4.253963947E0,-6.617481112E-1
2.021663381E2,2.949262142E0,-8.117560387E0,-6.040843725E-1
2.021862271E2,-1.676963568E0,-6.632150650E0,-3.472809494E-1
2.022061171E2,-3.189614296E0,-6.236487627E-1,2.081126869E-1
2.022260061E2,-5.769097805E-1,-2.246556729E-1,1.189048216E-2
2.022458961E2,-6.442986131E-1,1.044587493E0,1.200477220E-2
2.022657851E2,-2.444924116E0,2.636843681E0,1.100722313E0
2.022856741E2,-2.952492476E0,1.169015169E0,1.887700796E0
2.023055641E2,-2.059373379E0,1.199569225E0,2.978468895E0
2.023254531E2,-1.593196869E0,4.618487358E0,3.144465208E0
2.023453421E2,-1.717418909E0,6.695394516E0,2.540441513E0
2.023652321E2,-2.423279762E0,5.083290100E0,1.188254476E0
2.023851211E2,-3.176126003E0,3.800658584E-1,-3.214104176E-1
2.024050111E2,-2.118829250E0,-1.637033224E0,-1.223312974E0
2.024249001E2,-3.686714545E-2,-9.629355669E-1,-1.291645765E0
2.024447891E2,8.451116681E-1,1.108209193E-1,-9.685151577E-1
2.024646791E2,-8.905010223E-1,2.065169573E0,4.538626373E-1
2.024845681E2,-1.945862651E0,1.206659675E0,1.349971771E0
2.025044571E2,-1.584975839E0,1.198536277E0,1.328122497E0
2.025243471E2,-9.785892069E-2,3.020814419E0,1.096395731E0
2.025442361E2,8.349099159E-1,3.753333807E0,9.981816411E-1
2.025641261E2,5.896214843E-1,1.775863767E0,8.495337963E-1
2.025840151E2,9.926757216E-1,1.660478234E0,1.796944737E-1
2.026039041E2,1.137793183E0,2.297931433E0,-4.824947417E-1
2.026237941E2,1.029827833E0,1.304894209E0,-7.558410764E-1
2.026436831E2,4.304514229E-1,-7.201036215E-1,-9.059947133E-1
2.026635721E2,-1.754230142E0,-1.461581588E0,9.407447577E-1
2.026834621E2,1.284996867E0,6.643741131E-1,2.388273001E0
2.027033511E2,3.191862583E0,-2.170068979E0,2.376199961E0
