"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.837911954E1,2.559344471E-1,9.522182345E-1,-2.523691356E-1
3.839900754E1,3.929151595E-2,1.499789476E0,-2.393900752E-1
3.841889554E1,-1.714065522E-1,1.606101155E0,-1.571290940E-1
3.843878454E1,-3.534737527E-1,1.569500685E0,4.970847629E-3
3.845867246E1,-4.448395371E-1,8.192910552E-1,2.483938187E-1
3.847856046E1,-6.970387697E-1,-1.446445107E0,5.912324786E-1
3.849844946E1,-2.192571640E0,-2.552917004E0,8.950482011E-1
3.851833746E1,-3.271414280E0,-1.882566363E-1,1.084093928E0
3.853822546E1,-1.663336635E0,1.094186187E0,1.510913491E0
3.855811346E1,-6.457724571E-1,1.648621321E0,1.349384069E0
3.857800246E1,-2.742600739E-1,2.475566864E0,9.408478737E-1
3.859789046E1,-1.525039040E-2,3.151076794E0,6.400138140E-1
3.861777846E1,2.403600216E-1,2.926379681E0,6.093051434E-1
3.863766746E1,4.040063322E-1,2.154697657E0,6.484432817E-1
3.865755546E1,6.431766748E-1,1.561393499E0,8.022660017E-1
3.867744346E1,1.120490313E0,1.359515905E0,8.652938604E-1
3.869733246E1,1.967112780E0,1.486537933E0,8.308261633E-1
3.871722046E1,2.505918741E0,8.673307896E-1,7.138063908E-1
3.873710846E1,2.495404720E0,1.083458900E0,6.201999187E-1
3.875699746E1,2.316420078E0,2.574267864E0,5.148705244E-1
3.877688546E1,2.257174253E0,3.362180233E0,2.882782519E-1
3.879677346E1,2.111347914E0,3.182408094E0,1.288879216E-1
3.881666146E1,1.877010345E0,2.797563314E0,4.917338118E-2
3.883655046E1,1.543541551E0,2.618267775E0,-8.749879897E-2
3.885643846E1,1.261686802E0,2.705748081E0,-2.396469265E-1
3.887632646E1,1.075178385E0,2.643378735E0,-2.771367133E-1
3.889621546E1,9.646790028E-1,2.460697174E0,-2.665279806E-1
3.891610346E1,9.541295171E-1,2.355129480E0,-2.942330539E-1
3.893599146E1,9.378958941E-1,2.324191570E0,-2.489877939E-1
3.895588046E1,1.012691736E0,2.061147690E0,-1.809289604E-1
3.897576846E1,1.062245846E0,1.451693892E0,-1.465467550E-2
3.899565646E1,1.135057211E0,1.023940563E0,2.483761013E-1
3.901554546E1,1.137073874E0,1.413284302E0,5.292885900E-1
3.903543346E1,7.515291572E-1,1.912878752E0,4.339993298E-1
3.905532146E1,7.376658916E-1,1.926715851E0,4.215823114E-1
3.907521046E1,1.784559488E0,8.822876215E-1,5.383066535E-1
3.909509846E1,2.549753428E0,1.968636394E0,1.442276686E-1
3.911498646E1,7.662155628E-1,3.344091415E0,-8.391457796E-1
3.913487546E1,-5.369406343E-1,2.125904322E0,-1.400876164E0
3.915476346E1,-9.311551452E-1,1.307162762E0,-1.347493529E0
3.917465146E1,-3.972619772E-1,6.576250196E-1,-5.019441247E-1
3.919454046E1,3.875412047E-1,7.215160131E-1,3.828929365E-1
3.921442846E1,7.289697528E-1,1.486289024E0,9.594011307E-1
3.923431646E1,1.237469554E0,2.409197092E0,1.184954762E0
3.925420446E1,2.293027163E0,2.680454969E0,1.023258090E0
3.927409346E1,2.928285837E0,2.188366890E0,1.200351194E-1
3.929398146E1,2.634026766E0,9.473469853E-1,-6.818404198E-1
3.931386946E1,1.659558415E0,4.647039175E-1,-6.950854659E-1
3.933375846E1,9.297670722E-1,1.490128994E0,-2.844559550E-1
3.935364646E1,1.073085546E0,2.590065718E0,4.856798425E-2
3.937353446E1,1.642902970E0,2.966468573E0,2.442736924E-2
3.939342346E1,1.848926544E0,2.796153069E0,-1.396354437E-1
3.941331146E1,1.674708724E0,2.474229813E0,-3.386439383E-1
3.943319946E1,1.285825610E0,2.186511278E0,-3.872279823E-1
3.945308867E1,9.401048422E-1,2.047399044E0,-2.363961339E-1
3.947297667E1,6.425296068E-1,1.675952435E0,-1.821533404E-2
3.949286467E1,4.097380042E-1,9.445574284E-1,1.297543496E-1
3.951275367E1,3.573810160E-1,2.086508423E-1,9.382554889E-2
3.953264167E1,5.433536172E-1,-1.222689152E-1,-5.623193085E-2
3.955252967E1,8.666324019E-1,-3.302594721E-1,-2.032794058E-1
3.957241867E1,9.900779724E-1,-3.578881025E-1,-2.393817008E-1
3.959230667E1,6.624448299E-1,2.327074297E-3,-2.080236226E-1
3.961219467E1,1.044213027E-1,9.008103609E-1,-2.030635625E-1
3.963208367E1,-1.707536727E-2,1.742888927E0,-1.492715925E-1
3.965197167E1,7.865278423E-2,2.108468294E0,-1.290431917E-1
3.967185967E1,1.861656755E-1,1.653031349E0,5.037419870E-2
3.969174767E1,-2.101365104E-2,2.858349681E-1,2.916168571E-1
3.971163667E1,-1.909890056E0,-8.511058241E-2,7.938857675E-1
3.973152467E1,-3.062997341E0,4.561791122E-1,1.402995467E0
3.975141267E1,-2.363194704E0,-1.182771623E-1,1.507896185E0
3.977130167E1,-1.529082417E0,3.242174387E-1,1.277873993E0
3.979118967E1,-1.326428890E0,9.941848516E-1,1.001541495E0
3.981107767E1,-1.107668638E0,1.309207439E0,7.776959538E-1
3.983096667E1,-5.932823420E-1,7.376940846E-1,7.148705721E-1
3.985085467E1,-8.119227737E-2,1.680545807E-1,6.856585145E-1
3.987074267E1,2.190410793E-1,-2.957586944E-2,8.461670280E-1
3.989063167E1,4.481689036E-1,2.881665528E-1,9.879055023E-1
3.991051967E1,7.532505393E-1,7.462029457E-1,1.068803668E0
3.993040767E1,1.192615390E0,1.210817814E0,1.060144305E0
3.995029667E1,1.201521039E0,1.107815981E0,1.022284150E0
3.997018467E1,1.110758424E0,1.228114963E0,8.412662745E-1
3.999007267E1,1.034812808E0,1.290886402E0,5.280678272E-1
4.000996167E1,9.996666312E-1,1.358177781E0,1.525653452E-1
4.002984967E1,8.819395900E-1,1.315628171E0,-1.434947252E-1
4.004973767E1,6.543793082E-1,1.047816396E0,-3.893586695E-1
4.006962667E1,4.310375750E-1,7.749993801E-1,-5.830121636E-1
4.008951467E1,2.631014585E-1,6.602776051E-1,-6.892607212E-1
4.010940267E1,1.624393165E-1,6.248346567E-1,-7.672343850E-1
4.012929167E1,6.562252343E-2,3.590874374E-1,-7.531499267E-1
4.014917967E1,-1.040964574E-1,-1.877614558E-1,-4.535422921E-1
4.016906767E1,1.982317120E-1,-1.140697122E0,-4.625609890E-2
4.018895667E1,3.713429272E-1,-2.061442375E0,-2.723090537E-2
4.020884467E1,-1.590861008E-2,-1.867679000E0,-1.036488917E-3
4.022873267E1,-2.826748788E-1,6.206566840E-2,2.682317495E-1
4.024862067E1,-1.048452035E-1,7.666497231E-1,2.674110830E-1
4.026850967E1,1.433691740E0,1.275401190E-2,5.213892460E-1
4.028839767E1,1.552821994E0,-5.035458207E-1,5.290244222E-1
4.030828567E1,5.269221067E-1,5.715880394E-1,3.552460372E-1
4.032817467E1,-1.475960612E-1,1.693540454E0,-1.396560296E-2
4.034806267E1,-1.608485878E-1,1.945808530E0,-4.341109395E-1
4.036795067E1,3.470741510E-1,6.442659497E-1,-7.397459149E-1
4.038783967E1,1.295871884E-1,-1.723283231E-1,-8.621258736E-1
4.040772767E1,-4.371165633E-1,-1.932114661E-1,-7.381768227E-1
4.042761567E1,-6.600889564E-1,-1.900908798E-1,-4.823795259E-1
4.044750467E1,-5.004194975E-1,-4.821143448E-1,-2.567684352E-1
4.046739308E1,-3.077489436E-1,-7.157781720E-1,-1.499939114E-1
4.048728108E1,-2.409142405E-1,-7.306095362E-1,-2.963118628E-2
4.050717008E1,-2.352870405E-1,-8.378397226E-1,7.864183187E-2
4.052705808E1,-2.429150641E-1,-1.251987696E0,7.216144353E-2
4.054694608E1,-2.381249815E-1,-1.771768689E0,-2.830755152E-2
4.056683508E1,-2.835514843E-1,-2.063835621E0,-1.693260223E-1
4.058672308E1,-3.596170247E-1,-1.996943355E0,-2.807613611E-1
4.060661108E1,-3.689943552E-1,-1.832097650E0,-3.263738751E-1
4.062650008E1,-2.494210601E-1,-1.854712248E0,-3.175038993E-1
4.064638808E1,-1.180455163E-1,-1.865295529E0,-2.383692861E-1
4.066627608E1,-1.700889170E-1,-1.554040313E0,-8.480824530E-2
4.068616508E1,-3.123400211E-1,-1.071935534E0,1.305228770E-1
4.070605308E1,-4.771377444E-1,-5.536391735E-1,3.071732223E-1
4.072594108E1,-6.272156835E-1,-1.921219081E-1,2.259062082E-1
4.074583008E1,-7.134250402E-1,-3.175303638E-1,-5.181588978E-2
4.076571808E1,-7.316148281E-1,-7.933011055E-1,-2.597642541E-1
4.078560608E1,-6.655774117E-1,-1.094945669E0,-2.355535179E-1
4.080549508E1,-6.794192195E-1,-1.271127343E0,-2.195252106E-2
4.082538308E1,-8.139150143E-1,-1.454258084E0,2.165353298E-1
4.084527108E1,-9.756385684E-1,-1.750198364E0,5.089718699E-1
4.086516008E1,-1.082129955E0,-2.394991875E0,8.099144101E-1
4.088504808E1,-1.230093718E0,-3.533262491E0,1.048288345E0
4.090493608E1,-1.711636186E0,-4.960924625E0,1.259012222E0
4.092482508E1,-2.389162302E0,-5.904126167E0,1.310848832E0
4.094471308E1,-2.613003492E0,-6.485347748E0,1.298353553E0
4.096460108E1,-2.049651146E0,-4.829161644E0,1.076892257E0
4.098449008E1,-1.486678481E0,-1.969162583E0,7.178893089E-1
4.100437808E1,-1.756823421E0,-2.964217216E-2,5.619952455E-3
4.102426608E1,-2.076243639E0,9.563518688E-4,-5.800741315E-1
4.104415508E1,-2.120636463E0,-8.971623778E-1,-6.901171803E-1
4.106404308E1,-1.946385980E0,-1.829178452E0,-4.498256445E-1
4.108393108E1,-1.779700398E0,-2.031061172E0,-2.526244521E-1
4.110382008E1,-1.782893538E0,-1.902479649E0,-3.260937333E-1
4.112370808E1,-1.900272846E0,-1.833986759E0,-4.776080847E-1
4.114359608E1,-2.035301924E0,-1.837696910E0,-5.622043014E-1
4.116348508E1,-2.050332546E0,-1.774242640E0,-5.758106112E-1
4.118337308E1,-2.111175299E0,-1.194320679E0,-6.584523320E-1
4.120326108E1,-2.028408527E0,-5.395718813E-1,-7.628206611E-1
4.122315008E1,-1.874871016E0,-5.348704457E-1,-8.304014802E-1
4.124303808E1,-1.817578435E0,-7.443004251E-1,-9.070641994E-1
4.126292608E1,-1.834482551E0,-9.782145619E-1,-9.737905860E-1
4.128281508E1,-1.756170392E0,-1.167745352E0,-9.781202078E-1
4.130270308E1,-1.569485426E0,-1.211008072E0,-9.340817928E-1
4.132259108E1,-1.327574253E0,-1.026326180E0,-9.159834385E-1
4.134248008E1,-1.051589727E0,-8.994116783E-1,-8.870127201E-1
4.136236808E1,-7.641773820E-1,-8.191968203E-1,-8.666692376E-1
4.138225608E1,-4.113722146E-1,-7.968952060E-1,-8.122208714E-1
4.140214508E1,-5.597539991E-2,-8.637111187E-1,-7.354499102E-1
4.142203308E1,2.982556820E-1,-9.139904976E-1,-6.264802217E-1
4.144192108E1,6.923608780E-1,-9.317064285E-1,-4.420158863E-1
4.146181008E1,8.818626404E-1,-1.018642664E0,-1.797944456E-1
4.148169808E1,1.029824972E0,-1.554918766E0,-1.234826744E-1
4.150158608E1,9.216314554E-1,-1.979086637E0,-1.897647232E-1
4.152147508E1,1.685439348E-1,-2.042110920E0,-1.050091535E-2
4.154136308E1,6.234990433E-2,-1.350204229E0,1.447590766E-3
4.156125108E1,3.040548265E-1,-5.961726904E-1,-8.650463074E-2
4.158114008E1,1.889879256E-1,-7.122698426E-1,-7.754765451E-2
4.160102808E1,-3.661913425E-2,-6.477707624E-1,-1.076934040E-1
4.162091608E1,-2.603463829E-2,-7.985057682E-2,-2.749813795E-1
4.164080508E1,1.065015122E-1,2.276898026E-1,-4.023115635E-1
4.166069308E1,1.465929151E-1,3.815425187E-2,-3.890076280E-1
4.168058108E1,1.343336515E-2,-2.457275540E-1,-3.500830233E-1
4.170047008E1,-1.769963354E-1,-2.700442374E-1,-3.017463088E-1
4.172035808E1,-2.640678287E-1,-1.958764941E-1,-2.086181790E-1
4.174024608E1,-1.115776077E-1,-3.573790789E-1,-1.963838786E-1
4.176013508E1,1.399926245E-1,-6.470246315E-1,-2.634948194E-1
4.178002308E1,2.189322114E-1,-7.753026485E-1,-3.128188550E-1
4.179991108E1,2.466838658E-1,-9.380395412E-1,-2.787871659E-1
4.181980008E1,4.177063704E-1,-1.399472952E0,-1.863313317E-1
4.183968808E1,5.344997644E-1,-1.710561633E0,-1.196380258E-1
4.185957608E1,4.815551639E-1,-1.746602654E0,-1.132048666E-1
4.187946508E1,4.120011926E-1,-1.875226617E0,-5.880315602E-2
4.189935308E1,2.909376323E-1,-1.855620384E0,5.506235175E-3
4.191924108E1,6.634581089E-2,-1.744537115E0,1.154438853E-1
4.193913008E1,-9.901900589E-2,-1.493423820E0,1.825568825E-1
4.195901808E1,-2.503364533E-2,-1.034379840E0,9.746465832E-2
4.197890608E1,1.819912195E-1,-5.370841026E-1,-7.190984488E-2
4.199879408E1,4.587825835E-1,-1.276017725E-1,-1.585573405E-1
4.201868308E1,6.022161841E-1,-5.486791581E-2,-4.420494288E-2
4.203857108E1,5.094563961E-1,-2.966275215E-1,6.945184618E-2
4.205845908E1,2.882668376E-1,-4.567387402E-1,1.649696082E-1
4.207834808E1,7.542696595E-2,-3.511525095E-1,1.414917856E-1
4.209823608E1,3.483851999E-2,-1.928515583E-1,6.884074956E-2
4.211812408E1,1.165740937E-1,2.909369767E-3,-8.121751249E-2
4.213801308E1,2.321875095E-1,2.892388701E-1,-1.682488173E-1
4.215790108E1,3.794929385E-1,4.704030454E-1,-1.898863912E-1
4.217778908E1,5.026630163E-1,4.983362257E-1,-1.421305537E-1
4.219767808E1,4.548362195E-1,6.131709218E-1,-1.006722376E-1
4.221756608E1,2.001890242E-1,8.208841681E-1,-9.219299257E-2
4.223745408E1,-2.067268789E-1,1.084606051E0,-1.220234931E-1
4.225734308E1,-5.763323903E-1,1.263152003E0,-1.078929827E-1
4.227723108E1,-6.948804855E-1,1.233555600E-1,1.050609201E-1
4.229711908E1,-1.218827248E0,-3.140696526E0,6.401757002E-1
4.231700808E1,-3.392001629E0,-4.019628048E0,1.385157228E0
4.233689608E1,-3.373634577E0,-1.152640581E0,1.962166667E0
4.235678408E1,-1.671097279E0,8.534309268E-1,1.807336807E0
4.237667308E1,-8.571892381E-1,1.593208909E0,1.256453633E0
4.239656108E1,-7.311115861E-1,1.692805290E0,7.193696499E-1
4.241644908E1,-8.247956038E-1,1.248175740E0,6.017616987E-1
4.243633708E1,-8.349397182E-1,1.015718222E0,8.362432122E-1
4.245622621E1,-5.437607169E-1,1.093382716E0,1.078556895E0
4.247611421E1,2.093089372E-1,9.652931690E-1,1.137714744E0
4.249600221E1,1.203509331E0,7.308990955E-1,9.608561397E-1
4.251589121E1,1.627224207E0,2.363693118E-1,7.733672857E-1
4.253577921E1,1.093223095E0,5.556760430E-1,8.697607517E-1
4.255566721E1,8.037766218E-1,1.934773564E0,9.030283093E-1
4.257555621E1,9.947200418E-1,2.055059671E0,6.102405190E-1
4.259544421E1,1.021869898E0,1.670524836E0,3.944909275E-1
4.261533221E1,9.341471791E-1,1.613093138E0,3.340463042E-1
4.263522121E1,7.244839072E-1,1.789314747E0,2.503662109E-1
4.265510921E1,6.340562105E-1,1.788650751E0,1.734933108E-1
4.267499721E1,6.987867355E-1,1.531930685E0,1.297878772E-1
4.269488621E1,7.083920240E-1,1.424342990E0,1.466840357E-1
4.271477421E1,7.558556795E-1,1.360571265E0,1.999788880E-1
4.273466221E1,8.553583026E-1,1.413491249E0,2.050399482E-1
4.275455021E1,9.700778723E-1,1.646191359E0,1.530918330E-1
4.277443921E1,1.192224383E0,1.848261714E0,9.903545678E-2
4.279432721E1,1.248070598E0,1.996951103E0,-4.148156568E-2
4.281421521E1,1.159210205E0,2.079049826E0,-1.766477525E-1
4.283410421E1,1.088347316E0,2.213109493E0,-2.750076652E-1
4.285399221E1,1.116979957E0,2.258330584E0,-2.900238633E-1
4.287388021E1,1.014531970E0,2.186620712E0,-3.668067157E-1
4.289376921E1,8.964348435E-1,2.261970282E0,-3.424176276E-1
4.291365721E1,9.517247081E-1,2.504518270E0,-2.786804140E-1
4.293354521E1,1.089979172E0,2.499022245E0,-2.923282385E-1
4.295343421E1,1.199524879E0,2.050768375E0,-2.428168803E-1
4.297332221E1,1.037916660E0,1.145912170E0,-2.367681116E-1
4.299321021E1,-1.395392269E-1,-4.998567104E-1,-8.562954515E-2
4.301309821E1,-3.413225114E-1,-1.768661857E0,5.775201917E-1
4.303298721E1,-2.536209226E-1,-1.869878411E0,3.485548496E-1
4.305287521E1,5.632042289E-1,-5.879496336E-1,3.328710422E-2
4.307276321E1,1.022438765E0,1.040624142E0,4.980890453E-2
4.309265221E1,9.900122881E-1,2.183408499E0,-4.483290017E-2
4.311254021E1,1.139237523E0,1.775092363E0,-1.559168994E-1
4.313242821E1,1.249209762E0,8.607740402E-1,-3.408619463E-1
4.315231721E1,8.767883778E-1,5.537464023E-1,-2.607087791E-1
4.317220521E1,5.766931176E-1,1.287353635E0,-1.112372577E-1
4.319209321E1,6.758153439E-1,1.567487836E0,5.639106408E-2
4.321198221E1,7.625315785E-1,1.092881918E0,3.643093631E-2
4.323187021E1,7.882261872E-1,4.909362793E-1,-3.299262747E-2
4.325175821E1,8.030508161E-1,2.906559110E-1,-7.325696945E-2
4.327164721E1,7.202870846E-1,1.688864380E-1,6.867496297E-3
4.329153521E1,5.532485247E-1,1.592308730E-1,9.142103791E-2
4.331142321E1,4.744524360E-1,2.651535273E-1,1.098994240E-1
4.333131121E1,5.149185658E-1,3.763777912E-1,1.343632191E-1
4.335120021E1,4.250783324E-1,2.685866356E-1,1.760941148E-1
4.337108821E1,2.910218835E-1,8.436764777E-2,2.268752754E-1
4.339097621E1,1.354994923E-1,-2.588684261E-1,1.853128225E-1
4.341086521E1,-3.898365051E-2,-7.290284634E-1,2.469521388E-2
4.343075321E1,-1.572098732E-1,-8.733091354E-1,-1.466620564E-1
4.345064121E1,-2.363899052E-1,-5.550218225E-1,-1.709515601E-1
4.347053004E1,-2.826511562E-1,-2.063772529E-1,-1.871576607E-1
4.349041804E1,-1.874527186E-1,2.190044075E-1,-6.775006652E-2
4.351030604E1,9.653756768E-2,-7.313380018E-3,9.429608285E-2
4.353019504E1,1.694200337E-1,-6.744658947E-1,1.836516112E-1
4.355008304E1,-5.171053857E-2,-1.019664884E0,2.596403360E-1
4.356997104E1,-3.481040895E-1,-7.658999562E-1,3.609518409E-1
4.358985904E1,-5.619472265E-1,-2.550699711E-1,3.996373713E-1
4.360974804E1,-7.521659732E-1,-3.981609643E-2,4.905255139E-1
4.362963604E1,-8.654231429E-1,-2.619899511E-1,6.773921251E-1
4.364952404E1,-9.902824759E-1,-9.359671474E-1,7.934515476E-1
4.366941304E1,-1.274566174E0,-1.124429107E0,9.173223972E-1
4.368930104E1,-1.515322924E0,-4.586864114E-1,9.735007286E-1
4.370918904E1,-1.526753902E0,-1.275946796E-1,8.829244375E-1
4.372907804E1,-1.569004416E0,-3.218967021E-1,5.728867054E-1
4.374896604E1,-1.638157248E0,-5.349849463E-1,2.493302524E-1
4.376885404E1,-1.581474662E0,-7.436733842E-1,3.780857474E-2
4.378874304E1,-1.329760909E0,-6.195915937E-1,-1.810938716E-1
4.380863104E1,-1.092431426E0,-2.937673032E-1,-2.765679955E-1
4.382851904E1,-9.727376699E-1,-4.221682549E-1,-2.096558362E-1
4.384840704E1,-9.639454484E-1,-7.389339209E-1,-1.648936272E-1
4.386829604E1,-8.377059698E-1,-5.864362419E-2,-2.625842094E-1
4.388818404E1,-7.886281610E-1,9.998491406E-1,-3.993549645E-1
4.390807204E1,-8.497616053E-1,1.258636951E0,-4.937928617E-1
4.392796104E1,-7.370201349E-1,1.256095529E0,-5.824660063E-1
4.394784904E1,-6.017091274E-1,1.079451561E0,-6.075261831E-1
4.396773704E1,-5.828416348E-1,5.513197184E-1,-5.785418153E-1
4.398762604E1,-5.540236831E-1,-2.453342080E-1,-4.205979407E-1
4.400751404E1,-5.110216141E-1,-6.239715219E-1,-4.037601054E-1
4.402740204E1,-3.289009929E-1,-2.515572906E-1,-3.513847291E-1
4.404729104E1,-1.569357514E-1,4.358258247E-1,-2.743040323E-1
4.406717904E1,1.896397956E-2,8.089841604E-1,-2.224940658E-1
4.408706704E1,2.136339247E-1,8.284477592E-1,-3.505996466E-1
4.410695604E1,4.326535463E-1,9.347956181E-1,-4.853347242E-1
4.412684404E1,5.009927750E-1,1.059086561E0,-5.009544492E-1
4.414673204E1,5.140243173E-1,9.609766006E-1,-4.921889603E-1
4.416662004E1,6.060698628E-1,6.787485480E-1,-4.204718769E-1
4.418650904E1,7.151485682E-1,3.012184799E-1,-3.452381492E-1
4.420639704E1,7.779585719E-1,9.838670492E-2,-2.973437607E-1
4.422628504E1,6.979185939E-1,-2.241472155E-2,-2.482816279E-1
4.424617404E1,7.262468338E-1,-9.124439210E-2,-2.187432051E-1
4.426606204E1,6.684306264E-1,-3.904560506E-1,-2.072642148E-1
4.428595004E1,4.193805456E-1,-1.061604857E0,-7.087419927E-2
4.430583904E1,4.079095423E-1,-1.827557206E0,4.211982712E-2
4.432572704E1,-1.650331914E-1,-2.224346161E0,1.083134115E-1
4.434561504E1,-8.432032466E-1,-1.370311975E0,1.896699332E-2
4.436550404E1,-3.525438607E-1,-1.668147564E0,-1.722068712E-2
4.438539204E1,2.325450629E-1,-2.133873940E0,1.032293215E-2
4.440528004E1,-2.346289456E-1,-4.251701534E-1,-2.658375800E-1
4.442516904E1,-2.125328779E-1,-4.926256239E-1,-4.719818234E-1
4.444505704E1,-4.428593442E-2,-1.852506280E0,-4.477222264E-1
4.446494442E1,-1.399924904E-1,-1.913400769E0,-5.259094238E-1
4.448483242E1,-5.481150374E-2,-1.529996991E0,-4.078501463E-1
4.450472142E1,1.909203976E-1,-1.324855447E0,-3.790211082E-1
4.452460942E1,2.849372625E-1,-1.253956437E0,-3.289718032E-1
4.454449742E1,2.668419182E-1,-1.010699868E0,-2.084119916E-1
4.456438642E1,3.748186529E-1,-1.062742829E0,-1.562002450E-1
4.458427442E1,3.364554942E-1,-9.718903899E-1,-1.624477804E-1
4.460416242E1,3.243274987E-1,-6.055730581E-1,-1.378869861E-1
4.462405142E1,3.075985312E-1,-1.521369070E-1,-5.558121204E-2
4.464393942E1,2.811383605E-1,1.401012093E-1,-3.078289144E-2
4.466382742E1,2.887959480E-1,3.275503814E-1,-5.967910215E-2
4.468371642E1,1.908835620E-1,2.707286477E-1,-1.107028574E-1
4.470360442E1,4.837619513E-2,2.245096117E-2,-1.622589529E-1
4.472349242E1,2.285592258E-2,-1.201069877E-1,-1.089904010E-1
4.474338142E1,9.006904066E-2,-2.154550850E-1,-4.331018776E-2
4.476326942E1,1.155274585E-1,-4.378121793E-1,-2.791874297E-2
4.478315742E1,1.910080784E-3,-7.865376472E-1,4.261161759E-2
4.480304642E1,-2.627662420E-1,-9.011576176E-1,1.082560644E-1
4.482293442E1,-4.349087179E-1,-9.925138950E-1,1.553242505E-1
4.484282242E1,-5.062547326E-1,-1.255319715E0,3.086026609E-1
4.486271042E1,-7.581850290E-1,-1.134678721E0,4.375959933E-1
4.488259942E1,-1.155528307E0,-3.624787331E-1,4.570149481E-1
4.490248742E1,-1.441226125E0,2.622713447E-1,3.009506464E-1
4.492237542E1,-1.569566607E0,1.962950975E-1,1.094015762E-1
4.494226442E1,-1.609868765E0,-9.501441568E-2,1.259773672E-1
4.496215242E1,-1.444123864E0,-2.053488940E-1,2.109091878E-1
4.498204042E1,-1.127185822E0,-2.688721120E-1,2.660159767E-1
4.500192942E1,-6.035473943E-1,5.204158276E-2,3.049208522E-1
4.502181742E1,-1.490203291E-1,5.462809801E-1,2.034056038E-1
4.504170542E1,-2.071149945E-1,6.472700238E-1,-5.059643090E-2
4.506159442E1,-4.184833765E-1,9.757356048E-1,-3.090412319E-1
4.508148242E1,-2.288677096E-1,1.587564707E0,-4.990837872E-1
4.510137042E1,-1.455058157E-1,1.596264362E0,-5.370444059E-1
4.512125942E1,-2.949564531E-2,1.083350778E0,-6.313027143E-1
4.514114742E1,3.002035022E-1,2.954899371E-1,-6.910496950E-1
4.516103542E1,4.374571741E-1,-5.214632954E-3,-7.484151721E-1
4.518092442E1,3.851323426E-1,2.189702839E-1,-7.275864482E-1
4.520081242E1,3.310368657E-1,-4.003006816E-1,-5.149871111E-1
4.522070042E1,1.826238632E-1,-1.164714575E0,-1.391825676E-1
4.524058842E1,7.499381900E-1,-2.484583616E0,3.652740419E-1
4.526047742E1,5.706406832E-1,-1.858189464E0,1.589879692E-1
4.528036542E1,1.332835555E-1,-1.356300950E0,1.517342478E-1
4.530025342E1,4.863165319E-1,-1.136742592E0,4.017152265E-2
4.532014242E1,3.039864898E-1,-9.231869578E-1,-2.411248833E-1
4.534003042E1,1.994009018E-1,5.497867465E-1,-5.099348426E-1
4.535991842E1,3.867020085E-2,8.097437024E-1,-3.196052909E-1
4.537980742E1,1.487528384E-1,5.780147910E-1,-1.577606946E-1
4.539969542E1,3.537946343E-1,2.903794944E-1,-2.663109303E-1
4.541958342E1,3.536676168E-1,-6.540764868E-2,-2.465990484E-1
4.543947242E1,3.555383384E-1,-1.541620344E-1,-2.380384654E-1
4.545936046E1,3.074082136E-1,8.912302554E-2,-1.493908018E-1
4.547924846E1,1.906298846E-1,-1.162754670E-1,-1.225688756E-1
4.549913746E1,8.098553121E-2,-5.657097697E-1,-1.118189394E-1
4.551902546E1,-5.973682180E-2,-6.809732318E-1,-2.531711943E-2
4.553891346E1,-1.551660001E-1,-6.639420986E-1,6.505995989E-2
4.555880246E1,-1.621684432E-1,-1.023375392E0,1.661184579E-1
4.557869046E1,-2.023673803E-1,-1.281573653E0,2.216351032E-1
4.559857846E1,-2.387357652E-1,-9.805594683E-1,3.006646931E-1
4.561846746E1,-1.497079283E-1,-6.032506824E-1,3.646258712E-1
4.563835546E1,-3.496229053E-1,-3.950768709E-1,4.208975434E-1
4.565824346E1,-7.099453211E-1,3.216409981E-1,4.212784767E-1
4.567813146E1,-8.259250522E-1,9.261710048E-1,2.414502650E-1
4.569802046E1,-7.634579539E-1,8.578090668E-1,1.290791780E-1
4.571790846E1,-7.530791759E-1,6.297050118E-1,1.749527752E-1
4.573779646E1,-6.658691764E-1,2.840893567E-1,3.062554598E-1
4.575768546E1,-5.696840286E-1,2.038210779E-1,4.871907830E-1
4.577757346E1,-4.421153069E-1,4.420757592E-1,7.953796983E-1
4.579746146E1,-4.660213590E-1,4.430176318E-1,7.235004306E-1
4.581735046E1,-6.499843597E-1,4.720813930E-1,6.350209713E-1
4.583723846E1,-8.498188853E-1,6.658204794E-1,5.841820836E-1
4.585712646E1,-9.439432621E-1,7.876861095E-1,5.293263197E-1
4.587701546E1,-7.714968324E-1,7.725741863E-1,5.176170468E-1
4.589690346E1,-6.512125134E-1,4.492245317E-1,4.229198396E-1
4.591679146E1,-5.901131034E-1,7.807660103E-2,6.816960573E-1
4.593668046E1,-3.672738671E-1,4.830709100E-2,8.802638650E-1
4.595656846E1,-8.797907084E-2,5.640502647E-2,7.795352340E-1
4.597645646E1,1.668093167E-2,-2.069845796E-2,7.092602849E-1
4.599634546E1,-1.940846592E-1,-6.557765007E-1,7.495083809E-1
4.601623346E1,-4.441506267E-1,-6.484345794E-1,1.066809773E0
4.603612146E1,-5.681971312E-1,4.170897305E-1,1.294346690E0
4.605601046E1,-5.967509151E-1,3.705268502E-1,1.216008306E0
4.607589846E1,-6.602483392E-1,1.677133590E-1,1.364162207E0
4.609578646E1,-6.321636438E-1,2.919370830E-1,1.288003325E0
4.611567546E1,-5.965735316E-1,1.743933260E-1,1.352926612E0
4.613556346E1,-1.016312003E0,3.606671393E-1,1.348531127E0
