"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
2.336350842E1,-4.980008667E0,-8.441438127E0,-4.216105610E-1
2.338339742E1,-4.955250971E0,-8.456594110E0,-4.093937541E-1
2.340328542E1,-4.927831623E0,-8.473573254E0,-3.887822093E-1
2.342317342E1,-4.897612043E0,-8.491859837E0,-3.712555823E-1
2.344306204E1,-4.866292017E0,-8.510500760E0,-3.559332461E-1
2.346295004E1,-4.834405981E0,-8.529365047E0,-3.384945101E-1
2.348283804E1,-4.803273943E0,-8.547724720E0,-3.179209722E-1
2.350272704E1,-4.775186550E0,-8.564523770E0,-2.874348323E-1
2.352261504E1,-4.750453997E0,-8.579602570E0,-2.443140106E-1
2.354250304E1,-4.724751976E0,-8.595069625E0,-1.938448651E-1
2.356239104E1,-4.692190002E0,-8.613697100E0,-1.539145217E-1
2.358227904E1,-4.647312037E0,-8.638364748E0,-1.314324252E-1
2.360216804E1,-4.595669428E0,-8.666326718E0,-1.034136185E-1
2.362205604E1,-4.538239830E0,-8.697010567E0,-4.989137669E-2
2.364194404E1,-4.477441944E0,-8.728607166E0,6.609886148E-3
2.366183204E1,-4.424957921E0,-8.755273393E0,3.187312227E-2
2.368172004E1,-4.389082621E0,-8.773359416E0,1.451977393E-2
2.370160804E1,-4.375812073E0,-8.779912975E0,-3.880526595E-2
2.372149704E1,-4.377318901E0,-8.778497365E0,-1.147331062E-1
2.374138504E1,-4.389482571E0,-8.770591344E0,-2.128025615E-1
2.376127304E1,-4.406300333E0,-8.758859491E0,-3.209374046E-1
2.378116104E1,-4.414568003E0,-8.750321386E0,-4.237400073E-1
2.380104904E1,-4.405140537E0,-8.748987052E0,-5.348467526E-1
2.382093804E1,-4.376960466E0,-8.754521441E0,-6.608007845E-1
2.384082604E1,-4.336727822E0,-8.765914156E0,-7.665754538E-1
2.386071404E1,-4.298216598E0,-8.780404726E0,-8.160463335E-1
2.388060204E1,-4.269313811E0,-8.793538157E0,-8.262691668E-1
2.390049004E1,-4.247352838E0,-8.801777469E0,-8.513490441E-1
2.392037804E1,-4.224474145E0,-8.805033783E0,-9.280608590E-1
2.394026704E1,-4.203570349E0,-8.802014281E0,-1.044346483E0
2.396015504E1,-4.185512101E0,-8.797972686E0,-1.145988194E0
2.398004304E1,-4.174046003E0,-8.800130893E0,-1.170964357E0
2.399993104E1,-4.190034922E0,-8.797028360E0,-1.136663128E0
2.401981904E1,-4.238286146E0,-8.778233070E0,-1.102564944E0
2.403970704E1,-4.291401668E0,-8.751680864E0,-1.108175493E0
2.405959604E1,-4.294917306E0,-8.741747614E0,-1.171166232E0
2.407948404E1,-4.226112243E0,-8.761112423E0,-1.272408067E0
2.409937204E1,-4.136605697E0,-8.794866060E0,-1.332256219E0
2.411926004E1,-4.079540380E0,-8.834424228E0,-1.243544894E0
2.413914804E1,-4.087083288E0,-8.872793072E0,-8.974403793E-1
2.415903704E1,-4.129815618E0,-8.891068545E0,-3.600188418E-1
2.417892504E1,-4.170214615E0,-8.877142816E0,2.043755908E-1
2.419881304E1,-4.215639587E0,-8.841303477E0,5.439249935E-1
2.421870104E1,-4.278199532E0,-8.808545036E0,5.853719584E-1
2.423858904E1,-4.335922953E0,-8.782251277E0,5.549156027E-1
2.425847704E1,-4.386780573E0,-8.754187565E0,5.970387250E-1
2.427836604E1,-4.423856890E0,-8.732423059E0,6.406280366E-1
2.429825404E1,-4.433362708E0,-8.729797660E0,6.099459054E-1
2.431814204E1,-4.437305486E0,-8.734720430E0,5.010624177E-1
2.433803004E1,-4.442200482E0,-8.739490589E0,3.525289240E-1
2.435791804E1,-4.451000834E0,-8.739962459E0,1.943019711E-1
2.437780604E1,-4.480733926E0,-8.726516787E0,8.367862612E-2
2.439769504E1,-4.525536462E0,-8.703216802E0,9.822762243E-2
2.441758304E1,-4.549956773E0,-8.687769628E0,2.380128683E-1
2.443747092E1,-4.552746772E0,-8.681725361E0,3.691159034E-1
2.445735892E1,-4.552926574E0,-8.678322866E0,4.400886396E-1
2.447724692E1,-4.564485350E0,-8.670681140E0,4.699702870E-1
2.449713592E1,-4.590001722E0,-8.657531921E0,4.637798763E-1
2.451702392E1,-4.613767145E0,-8.647151944E0,4.195294639E-1
2.453691192E1,-4.623171515E0,-8.645283174E0,3.485272724E-1
2.455679992E1,-4.626827486E0,-8.645308902E0,2.952890317E-1
2.457668792E1,-4.637838378E0,-8.640034128E0,2.763138302E-1
2.459657592E1,-4.660018329E0,-8.627841514E0,2.840806502E-1
2.461646492E1,-4.684369643E0,-8.613508235E0,3.166494586E-1
2.463635292E1,-4.702914087E0,-8.601837777E0,3.564877083E-1
2.465624092E1,-4.713157240E0,-8.591261333E0,4.609463887E-1
2.467612892E1,-4.700918140E0,-8.590094814E0,5.896880440E-1
2.469601692E1,-4.665388119E0,-8.605333242E0,6.469196407E-1
2.471590492E1,-4.621335781E0,-8.630698464E0,6.248167270E-1
2.473579392E1,-4.574555132E0,-8.658969167E0,5.760358918E-1
2.475568192E1,-4.529792065E0,-8.685424894E0,5.296244947E-1
2.477556992E1,-4.487191883E0,-8.710386658E0,4.799490356E-1
2.479545792E1,-4.455421914E0,-8.729688317E0,4.217534889E-1
2.481534592E1,-4.450342438E0,-8.734855501E0,3.645183474E-1
2.483523492E1,-4.462364313E0,-8.730136213E0,3.288200726E-1
2.485512292E1,-4.484909423E0,-8.719224724E0,3.111621391E-1
2.487501092E1,-4.506091838E0,-8.709213122E0,2.843269459E-1
2.489489892E1,-4.516115136E0,-8.704087452E0,2.822242688E-1
2.491478692E1,-4.513981779E0,-8.704906647E0,2.909401285E-1
2.493467492E1,-4.511424207E0,-8.705922309E0,3.000968134E-1
2.495456392E1,-4.517712010E0,-8.702329195E0,3.095753875E-1
2.497445192E1,-4.526333730E0,-8.697480683E0,3.197150807E-1
2.499433992E1,-4.533115038E0,-8.693585853E0,3.294166347E-1
2.501422792E1,-4.536984725E0,-8.691263339E0,3.373545589E-1
2.503411592E1,-4.536501745E0,-8.691231179E0,3.446454155E-1
2.505400392E1,-4.533771388E0,-8.692357938E0,3.520299738E-1
2.507389292E1,-4.530157516E0,-8.693927330E0,3.597256040E-1
2.509378092E1,-4.521422361E0,-8.698063651E0,3.694654573E-1
2.511366892E1,-4.504194417E0,-8.706496505E0,3.811580613E-1
2.513355692E1,-4.482721102E0,-8.717389868E0,3.852394544E-1
2.515344492E1,-4.455847591E0,-8.731769341E0,3.711253356E-1
2.517333392E1,-4.409847838E0,-8.756611236E0,3.333073720E-1
2.519322192E1,-4.351563085E0,-8.787680417E0,2.769386417E-1
2.521310992E1,-4.296105461E0,-8.816222430E0,2.319643622E-1
2.523299792E1,-4.252111887E0,-8.838191004E0,2.050496469E-1
2.525288592E1,-4.222988368E0,-8.852951716E0,1.665155273E-1
2.527277392E1,-4.203243198E0,-8.863053365E0,1.230761328E-1
2.529266292E1,-4.190424054E0,-8.869505183E0,9.123701116E-2
2.531255092E1,-4.177962176E0,-8.875559390E0,7.211449636E-2
2.533243892E1,-4.161104361E0,-8.883427988E0,7.746893791E-2
2.535232692E1,-4.143792217E0,-8.891610582E0,6.590684555E-2
2.537221492E1,-4.140059647E0,-8.893559459E0,-2.491182931E-2
2.539210392E1,-4.150768238E0,-8.886933979E0,-1.721589126E-1
2.541199192E1,-4.158666072E0,-8.879364758E0,-3.137951403E-1
2.543187992E1,-4.172237752E0,-8.870239009E0,-3.839108939E-1
2.545176792E1,-4.204487485E0,-8.856789243E0,-3.401234713E-1
2.547165592E1,-4.251946703E0,-8.837920278E0,-2.195921656E-1
2.549154392E1,-4.297601178E0,-8.816632320E0,-1.837117500E-1
2.551143292E1,-4.341244504E0,-8.791186992E0,-3.236472967E-1
2.553132092E1,-4.380123518E0,-8.764098011E0,-4.911064367E-1
2.555120892E1,-4.399866056E0,-8.749651880E0,-5.664509898E-1
2.557109692E1,-4.406281621E0,-8.746466902E0,-5.657613107E-1
2.559098492E1,-4.419400142E0,-8.740065955E0,-5.623819855E-1
2.561087392E1,-4.452520233E0,-8.721381762E0,-5.904865179E-1
2.563076192E1,-4.518634701E0,-8.684693992E0,-6.277923750E-1
2.565064992E1,-4.617488021E0,-8.630464575E0,-6.557276671E-1
2.567053792E1,-4.733123142E0,-8.568903919E0,-6.383857025E-1
2.569042592E1,-4.842379536E0,-8.513926059E0,-5.481728129E-1
2.571031492E1,-4.934976920E0,-8.466998645E0,-4.382354011E-1
2.573020292E1,-5.003303974E0,-8.430248895E0,-3.659886298E-1
2.575009092E1,-5.023242395E0,-8.420208641E0,-3.212552008E-1
2.576997892E1,-4.980507435E0,-8.447508121E0,-2.650637873E-1
2.578986692E1,-4.909032240E0,-8.491953392E0,-1.557341204E-1
2.580975492E1,-4.866689043E0,-8.517712131E0,3.545077771E-3
2.582964392E1,-4.860104493E0,-8.519002612E0,2.050769826E-1
2.584953192E1,-4.883706487E0,-8.491389136E0,5.308656758E-1
2.586941992E1,-4.908042891E0,-8.453643605E0,8.264984507E-1
2.588930792E1,-4.933717430E0,-8.439441302E0,8.187508169E-1
2.590919592E1,-4.964942731E0,-8.439674022E0,5.978047103E-1
2.592908492E1,-4.983304158E0,-8.443368877E0,3.351214341E-1
2.594897292E1,-4.992130530E0,-8.443751870E0,1.333187461E-1
2.596886092E1,-4.992434000E0,-8.444133693E0,9.125368486E-2
2.598874892E1,-4.981236582E0,-8.451111760E0,4.596907357E-2
2.600863692E1,-4.967591520E0,-8.459033568E0,-6.250381629E-2
2.602852592E1,-4.959156327E0,-8.462794497E0,-1.549370353E-1
2.604841392E1,-4.969775455E0,-8.457096970E0,-1.221686266E-1
2.606830192E1,-5.005798396E0,-8.436632300E0,-3.606756760E-2
2.608818992E1,-5.037172217E0,-8.417555174E0,8.815493465E-2
2.610807792E1,-5.023996101E0,-8.420489892E0,3.014921235E-1
2.612796692E1,-4.966676431E0,-8.442774800E0,5.364339793E-1
2.614785492E1,-4.910944864E0,-8.469382555E0,6.231102171E-1
2.616774292E1,-4.900626283E0,-8.479659621E0,5.615573088E-1
2.618763092E1,-4.921480377E0,-8.469944472E0,5.245604770E-1
2.620751892E1,-4.924891058E0,-8.466619745E0,5.458183950E-1
2.622740792E1,-4.912614829E0,-8.472358203E0,5.669701129E-1
2.624729592E1,-4.895284559E0,-8.480991617E0,5.874347464E-1
2.626718392E1,-4.882804554E0,-8.487478518E0,5.975202798E-1
2.628707192E1,-4.882218078E0,-8.487791929E0,5.978662522E-1
2.630695992E1,-4.880872342E0,-8.487631130E0,6.109689123E-1
2.632684792E1,-4.870734147E0,-8.492380823E0,6.257237763E-1
2.634673692E1,-4.847472754E0,-8.505254638E0,6.314885462E-1
2.636662492E1,-4.811153358E0,-8.526191179E0,6.268586478E-1
2.638651292E1,-4.764825576E0,-8.552239940E0,6.258975848E-1
2.640640092E1,-4.713940182E0,-8.579082168E0,6.435830002E-1
2.642628892E1,-4.662930534E0,-8.606261196E0,6.522454309E-1
2.644617746E1,-4.613207859E0,-8.635098494E0,6.240771273E-1
2.646606546E1,-4.569855433E0,-8.661362432E0,5.773478974E-1
2.648595346E1,-4.524155057E0,-8.688964214E0,5.196602179E-1
2.650584146E1,-4.473060040E0,-8.719350439E0,4.480769594E-1
2.652572946E1,-4.418963355E0,-8.750401493E0,3.732843469E-1
2.654561846E1,-4.370812704E0,-8.776971826E0,3.112354851E-1
2.656550646E1,-4.341542127E0,-8.793272694E0,2.558518462E-1
2.658539446E1,-4.320891808E0,-8.804841995E0,2.018758696E-1
2.660528246E1,-4.308413557E0,-8.811214290E0,1.902211080E-1
2.662517046E1,-4.308023255E0,-8.809976435E0,2.476724686E-1
2.664505846E1,-4.317241099E0,-8.803454450E0,3.110231216E-1
2.666494746E1,-4.350727226E0,-8.788058732E0,2.779953615E-1
2.668483546E1,-4.394723430E0,-8.769246485E0,1.511715380E-1
2.670472346E1,-4.424336654E0,-8.755639429E0,1.119594589E-2
2.672461146E1,-4.435141724E0,-8.749762977E0,-8.521782341E-2
2.674449946E1,-4.431055689E0,-8.751249924E0,-1.322184463E-1
2.676438846E1,-4.418538847E0,-8.756709470E0,-1.806822893E-1
2.678427646E1,-4.409763346E0,-8.758794587E0,-2.713093810E-1
2.680416446E1,-4.416190021E0,-8.751824121E0,-3.727635062E-1
2.682405246E1,-4.434183365E0,-8.737718298E0,-4.758156388E-1
2.684394046E1,-4.466257097E0,-8.714455150E0,-5.890020195E-1
2.686382946E1,-4.504539110E0,-8.686956280E0,-6.942761672E-1
2.688371746E1,-4.542850652E0,-8.661112756E0,-7.640278219E-1
2.690360546E1,-4.585611340E0,-8.637023397E0,-7.810891932E-1
2.692349346E1,-4.636859846E0,-8.613983029E0,-7.314039400E-1
2.694338146E1,-4.682228393E0,-8.598189699E0,-6.196492501E-1
2.696326946E1,-4.709699781E0,-8.591999837E0,-4.820319600E-1
2.698315846E1,-4.728121727E0,-8.588829476E0,-3.360998195E-1
2.700304646E1,-4.739091103E0,-8.588126641E0,-1.455363479E-1
2.702293446E1,-4.757993397E0,-8.577751341E0,1.406959314E-1
2.704282246E1,-4.821183380E0,-8.534060361E0,4.026417184E-1
2.706271046E1,-4.923659050E0,-8.467704989E0,5.400631999E-1
2.708259946E1,-5.019285584E0,-8.405173110E0,6.292511822E-1
2.710248746E1,-5.096015671E0,-8.352042385E0,7.142080097E-1
2.712237546E1,-5.150730992E0,-8.314269957E0,7.609220003E-1
2.714226346E1,-5.161196339E0,-8.307447426E0,7.645127023E-1
2.716215146E1,-5.117666157E0,-8.338142969E0,7.217982072E-1
2.718203946E1,-5.053909287E0,-8.386660241E0,5.983716709E-1
2.720192846E1,-4.995897306E0,-8.431974993E0,4.229855703E-1
2.722181646E1,-4.942725651E0,-8.469888924E0,2.579507590E-1
2.724170446E1,-4.904818444E0,-8.495169361E0,1.045647982E-1
2.726159246E1,-4.882548446E0,-8.508510953E0,4.549699313E-2
2.728148046E1,-4.876235207E0,-8.512175987E0,3.556202556E-2
2.730136946E1,-4.899603605E0,-8.498820947E0,5.332269528E-3
2.732125746E1,-4.943942456E0,-8.473101384E0,9.069938823E-3
2.734114546E1,-5.001115361E0,-8.439257115E0,6.252197463E-2
2.736103346E1,-5.067368408E0,-8.399454533E0,8.399536248E-2
2.738092146E1,-5.107932297E0,-8.374964055E0,7.162470069E-2
2.740080946E1,-5.090812234E0,-8.385282052E0,8.225779840E-2
2.742069846E1,-5.053969513E0,-8.407050067E0,1.224611519E-1
2.744058642E1,-5.031979889E0,-8.419580065E0,1.611075837E-1
2.746047442E1,-5.014238268E0,-8.429661834E0,1.852427703E-1
2.748036242E1,-5.002917473E0,-8.435928295E0,2.049950850E-1
2.750025042E1,-4.993143268E0,-8.441304810E0,2.214088589E-1
2.752013942E1,-4.981717808E0,-8.447638514E0,2.366130814E-1
2.754002742E1,-4.962793295E0,-8.457579365E0,2.759284804E-1
2.755991542E1,-4.937129865E0,-8.470187716E0,3.417292629E-1
2.757980342E1,-4.899111561E0,-8.489193506E0,4.103643553E-1
2.759969142E1,-4.852667128E0,-8.513431385E0,4.574201522E-1
2.761958042E1,-4.805304096E0,-8.539060315E0,4.791939042E-1
2.763946842E1,-4.753075304E0,-8.567730968E0,4.882131613E-1
2.765935642E1,-4.690238201E0,-8.601940103E0,4.943568308E-1
2.767924442E1,-4.623563863E0,-8.637841423E0,4.964538250E-1
2.769913242E1,-4.550251765E0,-8.675782251E0,5.119698503E-1
2.771902042E1,-4.474844610E0,-8.713383356E0,5.374336705E-1
2.773890942E1,-4.397575410E0,-8.751414231E0,5.569337327E-1
2.775879742E1,-4.317987496E0,-8.790483572E0,5.643421549E-1
2.777868542E1,-4.242928250E0,-8.826977799E0,5.640329468E-1
2.779857342E1,-4.175425069E0,-8.858163339E0,5.787052920E-1
2.781846142E1,-4.108550756E0,-8.887927421E0,6.005296955E-1
2.783835042E1,-4.041068040E0,-8.918386737E0,6.068261600E-1
2.785823842E1,-3.986307696E0,-8.943566601E0,5.983685280E-1
2.787812642E1,-3.954526617E0,-8.956980114E0,6.085349357E-1
2.789801442E1,-3.943198222E0,-8.956949124E0,6.784820337E-1
2.791790242E1,-3.953430557E0,-8.944670556E0,7.741785883E-1
2.793779042E1,-4.000372004E0,-8.925664181E0,7.520777211E-1
2.795767942E1,-4.105510496E0,-8.891408853E0,5.689807876E-1
2.797756742E1,-4.220273213E0,-8.849248674E0,3.408738518E-1
2.799745542E1,-4.314899581E0,-8.808162044E0,1.844181850E-1
2.801734342E1,-4.419512409E0,-8.757138070E0,1.285396340E-1
2.803723142E1,-4.557158496E0,-8.687124680E0,4.773849127E-2
2.805712042E1,-4.691662875E0,-8.614422739E0,-1.269710271E-1
2.807700842E1,-4.787873546E0,-8.557064477E0,-2.983522600E-1
2.809689642E1,-4.848937773E0,-8.518934199E0,-3.894600112E-1
2.811678442E1,-4.875243227E0,-8.502980656E0,-4.091944006E-1
2.813667242E1,-4.883259760E0,-8.499649497E0,-3.818569132E-1
2.815656042E1,-4.906593951E0,-8.490270563E0,-2.770091189E-1
2.817644942E1,-4.941048084E0,-8.474733927E0,-3.237186693E-2
2.819633742E1,-4.994371183E0,-8.441676108E0,1.745705967E-1
2.821622542E1,-5.101690394E0,-8.376478484E0,2.084485785E-1
2.823611342E1,-5.262979991E0,-8.276581728E0,1.879454447E-1
2.825600142E1,-5.413838155E0,-8.177973114E0,2.172255781E-1
2.827589042E1,-5.517121618E0,-8.107746300E0,2.487988616E-1
2.829577842E1,-5.587285282E0,-8.060203174E0,2.268673444E-1
2.831566642E1,-5.657355976E0,-8.013177527E0,1.392240502E-1
2.833555442E1,-5.726209863E0,-7.965322160E0,1.700029757E-2
2.835544242E1,-5.768768238E0,-7.934084580E0,-8.772683624E-2
2.837533042E1,-5.774151769E0,-7.928484117E0,-1.854400407E-1
2.839521942E1,-5.739323999E0,-7.950014150E0,-3.058446995E-1
2.841510742E1,-5.681548830E0,-7.985060021E0,-4.415163469E-1
2.843499542E1,-5.620382277E0,-8.019810024E0,-5.745206955E-1
2.845488342E1,-5.562294282E0,-8.050491534E0,-6.975437374E-1
2.847477142E1,-5.498376029E0,-8.082992113E0,-8.180642807E-1
2.849466042E1,-5.411968800E0,-8.126563225E0,-9.516771052E-1
2.851454842E1,-5.308753749E0,-8.177705896E0,-1.085517386E0
2.853443642E1,-5.205832229E0,-8.227844017E0,-1.199156853E0
2.855432442E1,-5.114719745E0,-8.276094071E0,-1.257783449E0
2.857421242E1,-5.044319853E0,-8.322038568E0,-1.238782922E0
2.859410042E1,-4.989153128E0,-8.364110454E0,-1.177329855E0
2.861398942E1,-4.939153002E0,-8.403676808E0,-1.104134994E0
2.863387742E1,-4.883358870E0,-8.446564965E0,-1.021994624E0
2.865376542E1,-4.824362218E0,-8.488138084E0,-9.555815104E-1
2.867365342E1,-4.776727291E0,-8.521753727E0,-8.936979420E-1
2.869354142E1,-4.759821237E0,-8.540026276E0,-8.050756413E-1
2.871343042E1,-4.778729378E0,-8.540658360E0,-6.760014255E-1
2.873331842E1,-4.823866667E0,-8.522042579E0,-5.841307772E-1
2.875320642E1,-4.859909781E0,-8.501590773E0,-5.833880712E-1
2.877309442E1,-4.864424709E0,-8.493909870E0,-6.534323426E-1
2.879298242E1,-4.840271323E0,-8.496778514E0,-7.827046327E-1
2.881287042E1,-4.805164348E0,-8.499239607E0,-9.536438162E-1
2.883275942E1,-4.767441328E0,-8.503408672E0,-1.095283187E0
2.885264742E1,-4.733460234E0,-8.522896857E0,-1.091205485E0
2.887253542E1,-4.705972181E0,-8.549623895E0,-9.969235908E-1
2.889242342E1,-4.689311417E0,-8.572501711E0,-8.710349382E-1
2.891231142E1,-4.668779797E0,-8.599729271E0,-6.951651632E-1
2.893220042E1,-4.631199449E0,-8.636283140E0,-4.502505887E-1
2.895208842E1,-4.585464575E0,-8.670848370E0,-1.612675233E-1
2.897197642E1,-4.540700923E0,-8.695066368E0,1.181031398E-1
2.899186442E1,-4.498132024E0,-8.711610480E0,3.327921958E-1
2.901175242E1,-4.457224903E0,-8.727252367E0,4.519793180E-1
2.903164042E1,-4.410971673E0,-8.747113019E0,5.171474136E-1
2.905152942E1,-4.363168931E0,-8.767119852E0,5.800703245E-1
2.907141742E1,-4.324233784E0,-8.782085801E0,6.419126699E-1
2.909130542E1,-4.307366906E0,-8.786844850E0,6.885124936E-1
2.911119342E1,-4.309735613E0,-8.780304739E0,7.540013089E-1
2.913108142E1,-4.318835927E0,-8.766193653E0,8.588277061E-1
2.915097042E1,-4.335859803E0,-8.748923317E0,9.448734313E-1
2.917085842E1,-4.325204422E0,-8.748297665E0,9.979978705E-1
2.919074642E1,-4.249155535E0,-8.782096910E0,1.027403883E0
2.921063442E1,-4.149671008E0,-8.832180651E0,1.004453489E0
2.923052242E1,-4.093008564E0,-8.866760500E0,9.294811477E-1
2.925041042E1,-4.116567581E0,-8.866738281E0,8.191151715E-1
2.927029942E1,-4.283694161E0,-8.811967412E0,4.850774091E-1
2.929018742E1,-4.585677121E0,-8.672195569E0,-2.637007465E-2
2.931007542E1,-4.948906742E0,-8.462334906E0,-3.651320858E-1
2.932996342E1,-5.297687309E0,-8.236960995E0,-5.683994647E-1
2.934985142E1,-5.543016597E0,-8.061849750E0,-7.194834407E-1
2.936974042E1,-5.689160151E0,-7.946774792E0,-8.475582942E-1
2.938962842E1,-5.773263577E0,-7.866385517E0,-1.012669485E0
2.940951642E1,-5.865472999E0,-7.777544677E0,-1.158510884E0
2.942940442E1,-5.951294337E0,-7.698663983E0,-1.244503107E0
2.944929529E1,-6.020594952E0,-7.643254014E0,-1.252679707E0
2.946918329E1,-6.086300699E0,-7.586490414E0,-1.279933579E0
2.948907229E1,-6.123007765E0,-7.530920230E0,-1.424818812E0
2.950896029E1,-6.100424064E0,-7.516498657E0,-1.588458990E0
2.952884829E1,-6.049628132E0,-7.541746935E0,-1.661372892E0
2.954873629E1,-6.017011778E0,-7.576261294E0,-1.622332495E0
2.956862429E1,-6.021853273E0,-7.593395391E0,-1.521101843E0
2.958851329E1,-6.012417621E0,-7.621017637E0,-1.416696299E0
2.960840129E1,-5.949392238E0,-7.687713903E0,-1.319054522E0
2.962828929E1,-5.820045395E0,-7.794326770E0,-1.269514133E0
2.964817729E1,-5.638149626E0,-7.925157051E0,-1.280323589E0
2.966806529E1,-5.449065875E0,-8.050553514E0,-1.316204296E0
2.968795329E1,-5.307926368E0,-8.135526422E0,-1.369388962E0
2.970784229E1,-5.257858999E0,-8.162089153E0,-1.404042924E0
2.972773029E1,-5.280826862E0,-8.168636865E0,-1.273714188E0
2.974761829E1,-5.313975313E0,-8.186567937E0,-9.888748985E-1
2.976750629E1,-5.310426638E0,-8.213508983E0,-7.574653456E-1
2.978739429E1,-5.277754735E0,-8.243641439E0,-6.509641597E-1
2.980728329E1,-5.220985873E0,-8.287783824E0,-5.385574688E-1
2.982717129E1,-5.129299192E0,-8.350736117E0,-4.377132447E-1
2.984705929E1,-5.039622785E0,-8.402009767E0,-4.945181774E-1
2.986694729E1,-4.962335458E0,-8.434153081E0,-6.902170300E-1
2.988683529E1,-4.880437601E0,-8.460887720E0,-9.114973781E-1
2.990672329E1,-4.806844253E0,-8.490547137E0,-1.020277224E0
2.992661229E1,-4.756425174E0,-8.527381087E0,-9.467302877E-1
2.994650029E1,-4.734689027E0,-8.551962197E0,-8.262820306E-1
2.996638829E1,-4.744152453E0,-8.555881001E0,-7.252677257E-1
2.998627629E1,-4.780515702E0,-8.543272065E0,-6.287267601E-1
3.000616429E1,-4.825266490E0,-8.526362502E0,-5.040340457E-1
3.002605329E1,-4.860650039E0,-8.514518967E0,-3.363740174E-1
3.004594129E1,-4.894987228E0,-8.500244159E0,-1.451217895E-1
3.006582929E1,-4.931877896E0,-8.479963092E0,5.395352877E-2
3.008571729E1,-4.946399456E0,-8.467651779E0,2.609881683E-1
3.010560529E1,-4.913594238E0,-8.477189757E0,4.795328600E-1
3.012549329E1,-4.846084625E0,-8.500582128E0,7.011881608E-1
3.014538229E1,-4.769714141E0,-8.524790770E0,9.021489959E-1
3.016527029E1,-4.708326563E0,-8.537203240E0,1.088089284E0
3.018515829E1,-4.660504232E0,-8.536104548E0,1.284810888E0
3.020504629E1,-4.604046149E0,-8.535867736E0,1.475741483E0
3.022493429E1,-4.519424367E0,-8.555110338E0,1.618944179E0
3.024482329E1,-4.401488951E0,-8.603179128E0,1.687687555E0
3.026471129E1,-4.278081711E0,-8.662764595E0,1.700179400E0
3.028459929E1,-4.177310504E0,-8.715231076E0,1.682532942E0
3.030448729E1,-4.120971996E0,-8.749977570E0,1.640601535E0
3.032437529E1,-4.120626426E0,-8.763105154E0,1.569873761E0
3.034426329E1,-4.192144013E0,-8.752919889E0,1.431231600E0
3.036415229E1,-4.359446301E0,-8.724534581E0,1.055390631E0
3.038404029E1,-4.639170374E0,-8.624952405E0,5.695775325E-1
3.040392829E1,-4.970589387E0,-8.452156658E0,3.006551677E-1
3.042381629E1,-5.259889737E0,-8.279722853E0,1.259387560E-1
3.044370108E1,-5.488431085E0,-8.130041733E0,-1.251245952E-1
3.046359008E1,-5.660950259E0,-8.003026176E0,-3.759088697E-1
3.048347808E1,-5.792523721E0,-7.896084695E0,-5.784670910E-1
3.050336608E1,-5.890979723E0,-7.809197409E0,-7.408661968E-1
3.052325408E1,-5.944577640E0,-7.759070984E0,-8.336199208E-1
3.054314208E1,-5.961902356E0,-7.745182677E0,-8.390405821E-1
3.056303108E1,-5.959159427E0,-7.748437237E0,-8.283847625E-1
3.058291908E1,-5.948407567E0,-7.753309137E0,-8.595000628E-1
3.060280708E1,-5.946027750E0,-7.750655671E0,-8.989974198E-1
3.062269508E1,-5.956782534E0,-7.742090669E0,-9.015868592E-1
3.064258408E1,-5.935853010E0,-7.762775779E0,-8.608631949E-1
3.066247208E1,-5.854707105E0,-7.828670976E0,-8.187949634E-1
3.068236008E1,-5.708948298E0,-7.933925536E0,-8.347623206E-1
3.070224808E1,-5.514881549E0,-8.060186217E0,-9.249830309E-1
3.072213608E1,-5.296134873E0,-8.189364075E0,-1.058952243E0
3.074202508E1,-5.115730144E0,-8.287579172E0,-1.175339317E0
3.076191308E1,-5.069770444E0,-8.317401726E0,-1.163779371E0
3.078180108E1,-5.093412491E0,-8.325556253E0,-9.891392657E-1
3.080168908E1,-5.085119970E0,-8.350853062E0,-8.005730660E-1
3.082157708E1,-5.096062449E0,-8.350821487E0,-7.280270999E-1
3.084146608E1,-5.123453146E0,-8.341871738E0,-6.320750950E-1
3.086135408E1,-5.165267755E0,-8.332270026E0,-3.596526600E-1
3.088124208E1,-5.216373004E0,-8.307618164E0,-9.515447206E-2
3.090113008E1,-5.277824902E0,-8.268121977E0,-1.371470918E-1
3.092101808E1,-5.295681714E0,-8.248533804E0,-3.918596720E-1
3.094090708E1,-5.234675374E0,-8.274211267E0,-6.096731693E-1
3.096079508E1,-5.122087237E0,-8.336598719E0,-7.081337028E-1
3.098068308E1,-4.974135724E0,-8.420887502E0,-7.633786348E-1
3.100057108E1,-4.811588976E0,-8.511993554E0,-7.941480723E-1
3.102046008E1,-4.680610468E0,-8.585781323E0,-7.825316282E-1
3.104034808E1,-4.614827538E0,-8.628065463E0,-7.042487396E-1
3.106023608E1,-4.589276960E0,-8.652974601E0,-5.483488872E-1
3.108012408E1,-4.561462339E0,-8.678304740E0,-3.408711475E-1
3.110001208E1,-4.521058079E0,-8.705116562E0,-1.306585462E-1
3.111990108E1,-4.488226840E0,-8.722918995E0,5.108794999E-2
3.113978908E1,-4.500157207E0,-8.714617703E0,2.002644135E-1
3.115967708E1,-4.583399046E0,-8.666604461E0,3.443069348E-1
3.117956508E1,-4.714281952E0,-8.586236821E0,5.368226730E-1
