"Time (s)","Gravity X (m/s^2)","Gravity Y (m/s^2)","Gravity Z (m/s^2)"
7.885633458E0,-2.365985036E0,-9.483531824E0,8.371550743E-1
7.905522458E0,-2.495564743E0,-9.362438326E0,1.533946421E0
7.925412458E0,-2.519921320E0,-9.206298373E0,2.264985495E0
7.945302458E0,-2.283054707E0,-9.079353567E0,2.930715409E0
7.965191458E0,-1.794674206E0,-8.991689771E0,3.487802449E0
7.985081458E0,-1.251624285E0,-9.046675233E0,3.581508172E0
8.004971458E0,-1.056466884E0,-9.228532995E0,3.155018402E0
8.024861458E0,-1.068755100E0,-9.363102570E0,2.725100702E0
8.044750458E0,-1.161358770E0,-9.422303874E0,2.471341191E0
8.064640458E0,-1.559848856E0,-9.474002032E0,2.011529747E0
8.084530458E0,-2.131371647E0,-9.476126910E0,1.377093984E0
8.104419458E0,-2.795095966E0,-9.360280119E0,8.992823254E-1
8.124309458E0,-3.355697767E0,-9.211640389E0,3.479565476E-1
8.144199458E0,-3.619282940E0,-9.111120320E0,-3.526512039E-1
8.164088458E0,-3.535675650E0,-9.092754800E0,-1.028066665E0
8.183978458E0,-3.318366219E0,-9.121733601E0,-1.420741987E0
8.203868458E0,-3.154571967E0,-9.160033448E0,-1.542273149E0
8.223758458E0,-3.098543655E0,-9.178382596E0,-1.546735305E0
8.243647458E0,-3.149142243E0,-9.143381748E0,-1.648511356E0
8.263537458E0,-3.340952843E0,-9.034166869E0,-1.859559588E0
8.283427458E0,-3.570601069E0,-8.896000087E0,-2.085200571E0
8.303316458E0,-3.710684568E0,-8.788972651E0,-2.284924062E0
8.323206458E0,-3.726307744E0,-8.734214061E0,-2.462557796E0
8.343096458E0,-3.720647347E0,-8.706312903E0,-2.567680500E0
8.362986458E0,-3.695498180E0,-8.730271869E0,-2.522248220E0
8.382875458E0,-3.553165841E0,-8.830571498E0,-2.373212194E0
8.402765458E0,-3.301451101E0,-8.961797635E0,-2.241130902E0
8.422655458E0,-2.989374384E0,-9.074906759E0,-2.223921523E0
8.442544458E0,-2.785331116E0,-9.001248799E0,-2.730494758E0
8.462434458E0,-2.918496775E0,-8.936529477E0,-2.803015728E0
8.482324458E0,-3.231138333E0,-8.965562072E0,-2.326914525E0
8.502214458E0,-3.601127043E0,-8.955639932E0,-1.750577429E0
8.522103458E0,-3.824196566E0,-8.874309840E0,-1.690628850E0
8.541993458E0,-3.734712239E0,-8.872913525E0,-1.886640675E0
8.561883458E0,-3.370667809E0,-8.996131316E0,-1.986029308E0
8.581772458E0,-2.995091207E0,-9.167936545E0,-1.792902499E0
8.601662458E0,-2.787762973E0,-9.303012489E0,-1.385067686E0
8.621552458E0,-2.702921044E0,-9.378153888E0,-9.902356187E-1
8.641441458E0,-2.637116479E0,-9.422134890E0,-7.107087435E-1
8.661331458E0,-2.521812602E0,-9.464432479E0,-5.487324645E-1
8.681221458E0,-2.381836399E0,-9.503093684E0,-5.041623556E-1
8.701111458E0,-2.290359049E0,-9.524082264E0,-5.312511535E-1
8.721000458E0,-2.283641329E0,-9.524844157E0,-5.462627103E-1
8.740890458E0,-2.347711756E0,-9.514324431E0,-4.494537594E-1
8.760780458E0,-2.419903088E0,-9.506838825E0,1.428685946E-2
8.780669583E0,-2.433384136E0,-9.469295023E0,8.044790060E-1
8.800559583E0,-2.396947212E0,-9.374706954E0,1.614191270E0
8.820449583E0,-2.353303448E0,-9.240970023E0,2.302723717E0
8.840338583E0,-2.303357263E0,-9.105696443E0,2.831419162E0
8.860228583E0,-2.155965767E0,-9.014620212E0,3.213182411E0
8.880118583E0,-1.798597249E0,-8.977448877E0,3.522296051E0
8.900008583E0,-1.311982753E0,-8.991261755E0,3.697571018E0
8.919897583E0,-9.771260150E-1,-9.072155644E0,3.602404075E0
8.939787583E0,-8.860918108E-1,-9.223571633E0,3.221282851E0
8.959677583E0,-8.586306549E-1,-9.359212418E0,2.811406190E0
8.979567583E0,-1.044629781E0,-9.440324993E0,2.454610552E0
8.999456583E0,-1.499339237E0,-9.507553355E0,1.895915675E0
9.019346583E0,-2.056290329E0,-9.501655269E0,1.313892600E0
9.039236583E0,-2.740556062E0,-9.384458941E0,8.107966302E-1
9.059125583E0,-3.318634021E0,-9.230377207E0,1.512867556E-1
9.079015583E0,-3.583050083E0,-9.110966538E0,-6.230092064E-1
9.098905583E0,-3.525580724E0,-9.065557061E0,-1.273603530E0
9.118794583E0,-3.372455595E0,-9.073717436E0,-1.590696427E0
9.138684583E0,-3.314718141E0,-9.089945798E0,-1.619149270E0
9.158574583E0,-3.331789672E0,-9.092898642E0,-1.566669487E0
9.178464583E0,-3.473413328E0,-9.010412555E0,-1.727422016E0
9.198353583E0,-3.751987545E0,-8.846420960E0,-1.974718016E0
9.218243583E0,-3.980029833E0,-8.690010865E0,-2.208889355E0
9.238133583E0,-4.032456261E0,-8.604682447E0,-2.436150016E0
9.258022583E0,-3.987392647E0,-8.583538916E0,-2.580630329E0
9.277912583E0,-3.958435189E0,-8.599027605E0,-2.573634135E0
9.297802583E0,-3.871540301E0,-8.686503121E0,-2.406649058E0
9.317692583E0,-3.656822064E0,-8.840380202E0,-2.170586730E0
9.337581583E0,-3.318665304E0,-9.011694265E0,-2.002978632E0
9.357471583E0,-2.848924264E0,-9.111596283E0,-2.257993687E0
9.377361583E0,-2.666201991E0,-9.041948928E0,-2.714882985E0
9.397251583E0,-2.934509083E0,-9.057314826E0,-2.364277356E0
9.417140583E0,-3.431156670E0,-9.034484957E0,-1.685640445E0
9.437030583E0,-3.682372935E0,-8.984685391E0,-1.397018372E0
9.456920583E0,-3.627062660E0,-8.967324423E0,-1.633282283E0
9.476809583E0,-3.347166095E0,-9.027190556E0,-1.882135103E0
9.496699583E0,-2.913510562E0,-9.174584829E0,-1.890646749E0
9.516589583E0,-2.657548697E0,-9.332104141E0,-1.444086411E0
9.536479583E0,-2.592902465E0,-9.411604055E0,-9.667838254E-1
9.556368583E0,-2.585168353E0,-9.445362369E0,-5.814889321E-1
9.576258583E0,-2.519432785E0,-9.476305835E0,-2.969939336E-1
9.596148583E0,-2.382392323E0,-9.515214377E0,-1.448622188E-1
9.616037583E0,-2.246552440E0,-9.547377571E0,-1.914724852E-1
9.635927583E0,-2.188711198E0,-9.556851230E0,-3.349773003E-1
9.655817583E0,-2.217114487E0,-9.547645374E0,-4.036659313E-1
9.675707583E0,-2.290982654E0,-9.534065216E0,-2.985014737E-1
9.695596583E0,-2.372025210E0,-9.518484140E0,8.971340035E-2
9.715486583E0,-2.462314551E0,-9.473420234E0,6.537701654E-1
9.735376583E0,-2.579378440E0,-9.382025914E0,1.249200906E0
9.755265583E0,-2.653193106E0,-9.267619877E0,1.818755671E0
9.775155083E0,-2.512471090E0,-9.194025067E0,2.322386734E0
9.795045083E0,-2.200182851E0,-9.153768741E0,2.757501001E0
9.814935083E0,-1.803514173E0,-9.083137885E0,3.237287849E0
9.834824083E0,-1.261336510E0,-9.051738921E0,3.565271039E0
9.854714083E0,-9.227159923E-1,-9.198243833E0,3.282835905E0
9.874604083E0,-9.649090619E-1,-9.317779047E0,2.912738729E0
9.894493083E0,-1.121895108E0,-9.361834894E0,2.708044666E0
9.914383083E0,-1.472229645E0,-9.437263976E0,2.237563369E0
9.934273083E0,-2.024895458E0,-9.466432226E0,1.588259892E0
9.954163083E0,-2.689051740E0,-9.370072451E0,1.098570491E0
9.974052083E0,-3.295470861E0,-9.223659925E0,5.477940595E-1
9.993942083E0,-3.670996884E0,-9.096438546E0,-1.211976234E-1
1.001383208E1,-3.757872768E0,-9.031291793E0,-7.418150537E-1
1.003372208E1,-3.665494947E0,-9.032013339E0,-1.105882654E0
1.005361108E1,-3.536992443E0,-9.063466097E0,-1.256725542E0
1.007350108E1,-3.428499695E0,-9.079279892E0,-1.431137167E0
1.009339108E1,-3.391985003E0,-9.039543968E0,-1.737004287E0
1.011328108E1,-3.496326227E0,-8.946368002E0,-1.993563446E0
1.013317008E1,-3.659500381E0,-8.833320274E0,-2.194679890E0
1.015306008E1,-3.747073253E0,-8.747454497E0,-2.382766837E0
1.017295008E1,-3.782430197E0,-8.698945411E0,-2.501530365E0
1.019283908E1,-3.869587331E0,-8.670741951E0,-2.465895386E0
1.021272908E1,-3.877029667E0,-8.725861314E0,-2.250346260E0
1.023261908E1,-3.693371840E0,-8.859590644E0,-2.025523157E0
1.025250908E1,-3.355201631E0,-9.021617575E0,-1.894500064E0
1.027239808E1,-2.995060217E0,-9.138992828E0,-1.935078279E0
1.029228808E1,-2.924379659E0,-9.047899640E0,-2.412388539E0
1.031217808E1,-3.140784525E0,-9.019184548E0,-2.241848209E0
1.033206808E1,-3.570725322E0,-9.013670039E0,-1.496597185E0
1.035195708E1,-3.833842133E0,-8.979248065E0,-9.543999343E-1
1.037184708E1,-3.859955798E0,-8.948326820E0,-1.124407729E0
1.039173708E1,-3.619270661E0,-9.001076891E0,-1.455198460E0
1.041162608E1,-3.183162513E0,-9.146450951E0,-1.563978744E0
1.043151608E1,-2.886509289E0,-9.291095864E0,-1.256850526E0
1.045140608E1,-2.762186375E0,-9.371914909E0,-8.795833482E-1
1.047129608E1,-2.730407927E0,-9.407454870E0,-5.298464331E-1
1.049118508E1,-2.667292204E0,-9.437278594E0,-2.437484387E-1
1.051107508E1,-2.536758378E0,-9.476100013E0,-6.703475974E-2
1.053096508E1,-2.401122124E0,-9.511330656E0,-7.284300005E-2
1.055085408E1,-2.333854878E0,-9.526581949E0,-1.829141349E-1
1.057074408E1,-2.334397938E0,-9.524889765E0,-2.513350548E-1
1.059063408E1,-2.360417902E0,-9.519850634E0,-1.923586307E-1
1.061052408E1,-2.398041811E0,-9.512264457E0,4.817549299E-2
1.063041308E1,-2.453509229E0,-9.485135130E0,4.985874740E-1
1.065030308E1,-2.523310074E0,-9.415900589E0,1.099926753E0
1.067019308E1,-2.577613166E0,-9.292307407E0,1.801397919E0
1.069008308E1,-2.435979862E0,-9.170139191E0,2.492115763E0
1.070997208E1,-2.057946114E0,-9.087184743E0,3.069858384E0
1.072986208E1,-1.528370663E0,-9.060736032E0,3.435585059E0
1.074975208E1,-1.103537189E0,-9.171406868E0,3.302062135E0
1.076964208E1,-9.852369071E-1,-9.306422585E0,2.942094676E0
1.078953100E1,-9.988978301E-1,-9.360490034E0,2.760352980E0
1.080942100E1,-1.122625059E0,-9.437539964E0,2.430775986E0
1.082931100E1,-1.417843961E0,-9.539521837E0,1.795367832E0
1.084920000E1,-1.923584261E0,-9.539317769E0,1.239893308E0
1.086909000E1,-2.602272921E0,-9.428965607E0,7.475874981E-1
1.088898000E1,-3.213426532E0,-9.266955049E0,1.830736360E-1
1.090887000E1,-3.578231978E0,-9.124936706E0,-4.097147297E-1
1.092875900E1,-3.667639413E0,-9.050066033E0,-9.385251823E-1
1.094864900E1,-3.636939777E0,-9.017741455E0,-1.299657407E0
1.096853900E1,-3.588899638E0,-9.017974759E0,-1.425501621E0
1.098842900E1,-3.538860628E0,-9.040926250E0,-1.405064433E0
1.100831800E1,-3.444102113E0,-9.059294109E0,-1.517718351E0
1.102820800E1,-3.463371320E0,-9.006673261E0,-1.766633737E0
1.104809800E1,-3.606902630E0,-8.896263211E0,-2.020605356E0
1.106798800E1,-3.732785582E0,-8.798616464E0,-2.210600542E0
1.108787700E1,-3.740378191E0,-8.763751271E0,-2.332882925E0
1.110776700E1,-3.707059587E0,-8.770366811E0,-2.361037560E0
1.112765700E1,-3.705448094E0,-8.793635806E0,-2.275457420E0
1.114754700E1,-3.609611353E0,-8.880323702E0,-2.084867426E0
1.116743600E1,-3.364689323E0,-9.014457659E0,-1.911682253E0
1.118732600E1,-3.050170224E0,-9.145196139E0,-1.816034815E0
1.120721600E1,-2.856603997E0,-9.131738187E0,-2.165003662E0
1.122710500E1,-2.954009547E0,-9.050601638E0,-2.365703054E0
1.124699500E1,-3.390747440E0,-9.010975057E0,-1.881824031E0
1.126688500E1,-3.832564808E0,-8.952197092E0,-1.185621207E0
1.128677500E1,-3.935581639E0,-8.938081913E0,-9.262645943E-1
1.130666400E1,-3.795518019E0,-8.972852966E0,-1.148069803E0
1.132655400E1,-3.436285555E0,-9.079716094E0,-1.409532144E0
1.134644400E1,-3.002101142E0,-9.241734838E0,-1.346784357E0
1.136633400E1,-2.729739298E0,-9.370830835E0,-9.859886397E-1
1.138622300E1,-2.626627743E0,-9.432559891E0,-6.031441318E-1
1.140611300E1,-2.594444668E0,-9.456163346E0,-2.931684476E-1
1.142600300E1,-2.499867709E0,-9.486033263E0,-4.419380408E-2
1.144589300E1,-2.363840277E0,-9.520750521E0,6.068059049E-2
1.146578200E1,-2.278861084E0,-9.541635606E0,-9.268818388E-3
1.148567200E1,-2.279290854E0,-9.540693619E0,-1.268125584E-1
1.150556200E1,-2.327865137E0,-9.528284658E0,-1.701175583E-1
1.152545200E1,-2.395201818E0,-9.512699490E0,-8.729471787E-2
1.154534100E1,-2.486837189E0,-9.488469797E0,1.438994382E-1
1.156523100E1,-2.586927488E0,-9.447646877E0,5.346881834E-1
1.158512100E1,-2.681598002E0,-9.375770563E0,1.067742728E0
1.160501100E1,-2.673082117E0,-9.283629554E0,1.704391588E0
1.162490000E1,-2.441635727E0,-9.206178505E0,2.349636659E0
1.164479000E1,-2.095925095E0,-9.124442031E0,2.930487075E0
1.166468000E1,-1.713732077E0,-9.014021457E0,3.470829443E0
1.168456900E1,-1.297235637E0,-8.970057997E0,3.753842867E0
1.170445900E1,-1.090200568E0,-9.165883003E0,3.321770175E0
1.172434900E1,-1.057416326E0,-9.326545193E0,2.851935873E0
1.174423900E1,-1.157862281E0,-9.396435208E0,2.569527636E0
1.176412800E1,-1.552214000E0,-9.472327974E0,2.025277281E0
1.178401838E1,-2.063605780E0,-9.481370693E0,1.442650627E0
1.180390838E1,-2.701428249E0,-9.380883368E0,9.681955625E-1
1.182379838E1,-3.271102590E0,-9.240965345E0,3.749013944E-1
1.184368738E1,-3.565591467E0,-9.133191805E0,-3.278175674E-1
1.186357737E1,-3.557714683E0,-9.092660075E0,-9.498935582E-1
1.188346737E1,-3.409929815E0,-9.101944284E0,-1.327822275E0
1.190335738E1,-3.290068326E0,-9.127273253E0,-1.450661605E0
1.192324638E1,-3.252851383E0,-9.143245507E0,-1.433911233E0
1.194313638E1,-3.294289431E0,-9.112136566E0,-1.533868507E0
1.196302638E1,-3.501251045E0,-8.991432493E0,-1.769598129E0
1.198291637E1,-3.746435030E0,-8.836675991E0,-2.028164929E0
1.200280537E1,-3.877873128E0,-8.727861646E0,-2.241115553E0
1.202269537E1,-3.884648297E0,-8.686497273E0,-2.385451294E0
1.204258538E1,-3.900251592E0,-8.666552421E0,-2.432073483E0
1.206247538E1,-3.890071590E0,-8.696162136E0,-2.340986288E0
1.208236438E1,-3.745881591E0,-8.800062481E0,-2.182506718E0
1.210225438E1,-3.489820907E0,-8.936600813E0,-2.048021927E0
1.212214437E1,-3.170904410E0,-9.065905555E0,-1.997698743E0
1.214203438E1,-2.909155556E0,-9.061993183E0,-2.377640729E0
1.216192337E1,-2.956500753E0,-9.017556099E0,-2.485738790E0
1.218181338E1,-3.316545396E0,-9.029545230E0,-1.924556799E0
1.220170338E1,-3.730698710E0,-8.997608323E0,-1.166647650E0
1.222159337E1,-3.889475174E0,-8.935548899E0,-1.124301456E0
1.224148238E1,-3.786523248E0,-8.921691583E0,-1.517150441E0
1.226137237E1,-3.439701206E0,-9.010929449E0,-1.791007709E0
1.228126238E1,-3.110194817E0,-9.174638624E0,-1.545573317E0
1.230115238E1,-2.904043920E0,-9.310741339E0,-1.054849106E0
1.232104138E1,-2.788782728E0,-9.384157224E0,-6.296042079E-1
1.234093138E1,-2.697983070E0,-9.425725080E0,-3.357099199E-1
1.236082137E1,-2.555478823E0,-9.470162165E0,-1.471099616E-1
1.238071138E1,-2.396189413E0,-9.512380816E0,-9.472766186E-2
1.240060037E1,-2.308054624E0,-9.533417929E0,-1.515502640E-1
1.242049038E1,-2.324220421E0,-9.528489311E0,-2.048563964E-1
1.244038038E1,-2.426586748E0,-9.503560876E0,-1.735265033E-1
1.246027037E1,-2.564580891E0,-9.468843033E0,-6.502107232E-3
1.248015938E1,-2.670581848E0,-9.433657413E0,3.319616719E-1
1.250004937E1,-2.714149744E0,-9.391273870E0,8.206455340E-1
1.251993938E1,-2.703433260E0,-9.325496787E0,1.400952086E0
1.253982938E1,-2.565664965E0,-9.251164058E0,2.017275952E0
1.255971838E1,-2.280298914E0,-9.182705442E0,2.591188062E0
1.257960838E1,-1.943931694E0,-9.095246884E0,3.119887454E0
1.259949837E1,-1.546956038E0,-8.985035055E0,3.621072772E0
1.261938837E1,-1.160970661E0,-9.043909500E0,3.618831535E0
1.263927737E1,-1.062808482E0,-9.236929597E0,3.128202487E0
1.265916738E1,-1.077822012E0,-9.330460489E0,2.831412438E0
1.267905738E1,-1.292152213E0,-9.386122473E0,2.543054367E0
1.269894737E1,-1.747917092E0,-9.460467482E0,1.918447482E0
1.271883638E1,-2.341562093E0,-9.428471518E0,1.362771376E0
1.273872637E1,-3.013475438E0,-9.295773051E0,8.623565007E-1
1.275861637E1,-3.536348957E0,-9.148103374E0,2.062794260E-1
1.277850600E1,-3.736754379E0,-9.055172991E0,-5.259215626E-1
1.279839500E1,-3.650474327E0,-9.041428526E0,-1.078298560E0
1.281828500E1,-3.481641237E0,-9.077915736E0,-1.306030726E0
1.283817500E1,-3.386592993E0,-9.114519891E0,-1.301019808E0
1.285806500E1,-3.375955153E0,-9.115454861E0,-1.321933983E0
1.287795400E1,-3.500412846E0,-9.026055611E0,-1.585410397E0
1.289784400E1,-3.729996460E0,-8.881596056E0,-1.854861351E0
1.291773400E1,-3.929869201E0,-8.747987178E0,-2.065172834E0
1.293762400E1,-4.017009964E0,-8.662838269E0,-2.248324731E0
1.295751300E1,-4.046060685E0,-8.611924809E0,-2.387527055E0
1.297740300E1,-4.057490822E0,-8.604643271E0,-2.394363912E0
1.299729300E1,-3.935278753E0,-8.696700665E0,-2.262089808E0
1.301718300E1,-3.667684729E0,-8.847112101E0,-2.124335108E0
1.303707200E1,-3.281248094E0,-9.005729520E0,-2.089583351E0
1.305696200E1,-2.848778376E0,-9.053415318E0,-2.481179131E0
1.307685200E1,-2.843437822E0,-8.975906382E0,-2.753919581E0
1.309674200E1,-3.188060726E0,-8.978829405E0,-2.335162462E0
1.311663200E1,-3.614252872E0,-8.966461374E0,-1.666089110E0
1.313652100E1,-3.834140048E0,-8.934946636E0,-1.304681189E0
1.315641100E1,-3.808367276E0,-8.924105898E0,-1.446633751E0
1.317630100E1,-3.522367094E0,-9.007394807E0,-1.641913504E0
1.319619100E1,-3.173362287E0,-9.162060678E0,-1.490817943E0
1.321608000E1,-2.979398450E0,-9.280255710E0,-1.111815312E0
1.323597000E1,-2.894414140E0,-9.343671103E0,-7.445068925E-1
1.325586000E1,-2.803367438E0,-9.388435632E0,-4.842912875E-1
1.327575000E1,-2.658471972E0,-9.437504296E0,-3.196115850E-1
1.329563900E1,-2.492244987E0,-9.484795992E0,-2.518790286E-1
1.331552900E1,-2.375416595E0,-9.513873610E0,-2.823409208E-1
1.333541900E1,-2.354781771E0,-9.517701783E0,-3.231921640E-1
1.335530900E1,-2.413076903E0,-9.504084787E0,-2.924944646E-1
1.337519800E1,-2.501752559E0,-9.484669107E0,-1.356794498E-1
1.339508800E1,-2.578997494E0,-9.463020961E0,1.900085434E-1
1.341497800E1,-2.599696930E0,-9.433241091E0,7.011813634E-1
1.343486800E1,-2.570243920E0,-9.377748091E0,1.299146360E0
1.345475700E1,-2.517005606E0,-9.286309333E0,1.914478392E0
1.347464700E1,-2.361294107E0,-9.190951771E0,2.487326309E0
1.349453700E1,-2.075858767E0,-9.113374422E0,2.978808758E0
1.351442700E1,-1.678189045E0,-9.032499243E0,3.440019002E0
1.353431600E1,-1.230012391E0,-9.018906221E0,3.658211363E0
1.355420600E1,-1.045762167E0,-9.204448314E0,3.228098950E0
1.357409600E1,-1.081513798E0,-9.333280016E0,2.820695954E0
1.359398600E1,-1.241133064E0,-9.415143374E0,2.459833870E0
1.361387500E1,-1.592850395E0,-9.511782061E0,1.795810758E0
1.363376500E1,-2.094516647E0,-9.510430185E0,1.183564083E0
1.365365500E1,-2.749146499E0,-9.396410065E0,6.210841569E-1
1.367354500E1,-3.306624133E0,-9.235798160E0,-4.871641982E-2
1.369343500E1,-3.563731467E0,-9.108645194E0,-7.540104452E-1
1.371332400E1,-3.546903765E0,-9.048382035E0,-1.335059813E0
1.373321400E1,-3.461160195E0,-9.027142024E0,-1.663488122E0
1.375310400E1,-3.405697016E0,-9.034619443E0,-1.735783242E0
1.377299400E1,-3.382300259E0,-9.064485852E0,-1.622108108E0
1.379288358E1,-3.421312005E0,-9.065655295E0,-1.531212263E0
1.381277358E1,-3.617141982E0,-8.966899915E0,-1.657433038E0
1.383266358E1,-3.872082338E0,-8.828940709E0,-1.814624175E0
1.385255358E1,-4.020413920E0,-8.738598304E0,-1.925941566E0
1.387244258E1,-4.042935056E0,-8.710749770E0,-2.003399193E0
1.389233258E1,-4.034322985E0,-8.703867597E0,-2.050132041E0
1.391222258E1,-3.997849515E0,-8.730733214E0,-2.006896998E0
1.393211258E1,-3.844654804E0,-8.821259222E0,-1.907909191E0
1.395200158E1,-3.592192790E0,-8.941611292E0,-1.838432867E0
1.397189158E1,-3.323095447E0,-9.051513219E0,-1.806452545E0
1.399178158E1,-3.138473413E0,-9.063982406E0,-2.056774478E0
1.401167158E1,-3.202925517E0,-9.013189398E0,-2.177107545E0
1.403156158E1,-3.650108876E0,-8.957482390E0,-1.635943497E0
1.405145058E1,-4.084100331E0,-8.875356492E0,-8.855897543E-1
1.407134058E1,-4.174091319E0,-8.853728226E0,-6.516115927E-1
1.409123058E1,-4.022765086E0,-8.903290980E0,-8.859378829E-1
1.411112058E1,-3.581731828E0,-9.041127979E0,-1.290462660E0
1.413100958E1,-2.977994826E0,-9.246098616E0,-1.370151439E0
1.415089958E1,-2.587004963E0,-9.399006228E0,-1.096439474E0
1.417078958E1,-2.450130416E0,-9.467383568E0,-7.756285516E-1
1.419067958E1,-2.438642537E0,-9.487438349E0,-5.269126657E-1
1.421056858E1,-2.405077473E0,-9.504773589E0,-3.331113076E-1
1.423045858E1,-2.350228836E0,-9.520691464E0,-2.625986194E-1
1.425034858E1,-2.367262506E0,-9.514903305E0,-3.142884260E-1
1.427023858E1,-2.474936644E0,-9.484631685E0,-3.905549023E-1
1.429012758E1,-2.628291276E0,-9.441077530E0,-4.407680129E-1
1.431001758E1,-2.742650243E0,-9.408436618E0,-4.419177948E-1
1.432990758E1,-2.800328055E0,-9.396643953E0,-3.120592847E-1
1.434979758E1,-2.818649721E0,-9.396327034E0,1.902944928E-2
1.436968658E1,-2.810127404E0,-9.379826776E0,5.984518509E-1
1.438957658E1,-2.717078615E0,-9.319043800E0,1.417386270E0
1.440946658E1,-2.483424462E0,-9.198218105E0,2.336979338E0
1.442935658E1,-2.090542002E0,-9.023867583E0,3.230411524E0
1.444924658E1,-1.466300714E0,-8.873554965E0,3.917407323E0
1.446913558E1,-9.153162678E-1,-9.000234892E0,3.793952135E0
1.448902558E1,-8.478701701E-1,-9.199595125E0,3.299192029E0
1.450891558E1,-9.710256880E-1,-9.266352786E0,3.070490468E0
1.452880558E1,-1.082739082E0,-9.286597016E0,2.970335558E0
1.454869458E1,-1.474970527E0,-9.385362335E0,2.444494577E0
1.456858458E1,-2.021760181E0,-9.426982232E0,1.811233959E0
1.458847458E1,-2.642664902E0,-9.348415534E0,1.363657375E0
1.460836458E1,-3.255780254E0,-9.218146586E0,8.134921235E-1
1.462825458E1,-3.686113106E0,-9.090839252E0,7.305202430E-2
1.464814358E1,-3.808332485E0,-9.015409001E0,-6.746090573E-1
1.466803358E1,-3.735829057E0,-9.005749986E0,-1.084497851E0
1.468792358E1,-3.636049246E0,-9.032333182E0,-1.196754525E0
1.470781358E1,-3.580940993E0,-9.048017169E0,-1.243518728E0
1.472770258E1,-3.635363367E0,-8.993797692E0,-1.460081762E0
1.474759258E1,-3.797127758E0,-8.877375535E0,-1.734967994E0
1.476748258E1,-3.955843118E0,-8.747355679E0,-2.017719024E0
1.478737296E1,-4.014828660E0,-8.654372671E0,-2.284528498E0
1.480726196E1,-4.033947593E0,-8.598004927E0,-2.457168709E0
1.482715196E1,-4.118963185E0,-8.551051785E0,-2.479869647E0
1.484704196E1,-4.124081545E0,-8.582795734E0,-2.358740920E0
1.486693196E1,-3.951031152E0,-8.698993358E0,-2.225521613E0
1.488682196E1,-3.661506853E0,-8.852711395E0,-2.111636417E0
1.490671096E1,-3.329232977E0,-9.005738876E0,-2.012201592E0
1.492660096E1,-3.201451727E0,-8.963935377E0,-2.373748823E0
1.494649096E1,-3.391280121E0,-8.911351367E0,-2.307191721E0
1.496638096E1,-3.825874132E0,-8.868298318E0,-1.718170552E0
1.498626996E1,-4.159104905E0,-8.820143573E0,-1.069118066E0
1.500615996E1,-4.226832912E0,-8.799208787E0,-9.715539108E-1
1.502604996E1,-4.013723828E0,-8.871434180E0,-1.193227850E0
1.504593996E1,-3.520193100E0,-9.047003261E0,-1.412823103E0
1.506582896E1,-3.098370285E0,-9.225594769E0,-1.234743081E0
1.508571896E1,-2.860916611E0,-9.335997802E0,-9.435975688E-1
1.510560896E1,-2.762072647E0,-9.389964679E0,-6.599935763E-1
1.512549896E1,-2.668972110E0,-9.430391158E0,-4.247612235E-1
1.514538896E1,-2.518064537E0,-9.478210273E0,-2.428313394E-1
1.516527796E1,-2.360807472E0,-9.520291514E0,-1.635452331E-1
